Times,Y1_WhiteNoise,Y2_RandomEffects,Y3_STA_Effects,Y4_Stabilizing,Y5_Markov,Y6_Stabilizing+STA,Y7_Stabilizing+SDO,Y8_ARIMA
7.806,0.465427494766799,0.465427494766799,0.465427494766799,0.122938276995375,-26,0.122938276995375,0.638253873245568,-1.34993348199502
7.807,0.48465086339938,0.48465086339938,0.48465086339938,0.117573990228881,-26,0.117573990228881,0.632889586479075,-1.70301770370471
7.808,0.49858392577559,0.49858392577559,0.49858392577559,0.107992254559315,-26,0.107992254559315,0.623307850809509,-2.09802888557624
7.809,0.507127768052131,0.507127768052131,0.507127768052131,0.0949376459239934,-26,0.0949376459239934,0.610253242174187,-2.41269885821721
7.81,0.509761028139088,0.509761028139088,0.509761028139088,0.0785833768261512,-25,0.0785833768261512,0.593898973076345,-2.60233548699815
7.811,0.506920130498999,0.506920130498999,0.506920130498999,0.0600258038208319,-24,0.0600258038208319,0.575341400071026,-2.645635940845
7.812,0.498848090030295,0.498848090030295,0.498848090030295,0.0399486025879616,-25,0.0399486025879616,0.555264198838155,-1.87975430303531
7.813,0.486922766450317,0.486922766450317,0.486922766450317,0.0200335584903911,-24,0.0200335584903911,0.535349154740585,-2.19965355730349
7.814,0.471903083449021,0.471903083449021,0.471903083449021,0.00100716379101757,-23,0.00100716379101757,0.516322760041211,-2.23414826400795
7.815,0.454755704587052,0.454755704587052,0.454755704587052,-0.0163416478291554,-23,-0.0163416478291554,0.498973948421038,-2.47257357665075
7.816,0.437084881989021,0.437084881989021,0.437084881989021,-0.0307441408613555,-23,-0.0307441408613555,0.484571455388838,-2.23840571233625
7.817,0.419395670151768,0.419395670151768,0.419395670151768,-0.0422845245263372,-24,-0.0422845245263372,0.473031071723857,-2.08374637810179
7.818,0.4025513195655,0.4025513195655,0.4025513195655,-0.050671970207338,-25,-0.050671970207338,0.464643626042856,-2.5864113542125
7.819,0.387119549565279,0.387119549565279,0.387119549565279,-0.0559693461660909,-25,-0.0559693461660909,0.459346250084103,-2.7945595969031
7.82,0.372453869144188,0.372453869144188,0.372453869144188,-0.059441157353964,-26,-0.059441157353964,0.45587443889623,-2.60228747429592
7.821,0.358232143336683,0.358232143336683,0.358232143336683,-0.0617746516906763,-27,-0.0617746516906763,0.453540944559518,-1.96505203078319
7.822,0.342980426370468,0.342980426370468,0.342980426370468,-0.0646714383187563,-26,-0.0646714383187563,0.450644157931438,-1.43399782035029
7.823,0.326266648251563,0.326266648251563,0.326266648251563,-0.0684509287739094,-25,-0.0684509287739094,0.446864667476285,-1.84366501601104
7.824,0.306723003858213,0.306723003858213,0.306723003858213,-0.0743043874124777,-26,-0.0743043874124777,0.441011208837716,-1.55803942412785
7.825,0.283611131663389,0.283611131663389,0.283611131663389,-0.0825553821248065,-24,-0.0825553821248065,0.432760214125387,-1.31034287473393
7.826,0.2558699659182,0.2558699659182,0.2558699659182,-0.093785471445034,-25,-0.093785471445034,0.42153012480516,-1.1399335038404
7.827,0.223322728755419,0.223322728755419,0.223322728755419,-0.107575614318808,-25,-0.107575614318808,0.407739981931386,-0.617509969234241
7.828,0.186184583598559,0.186184583598559,0.186184583598559,-0.123198636611907,-24,-0.123198636611907,0.392116959638287,-0.361312995823351
7.829,0.144837644905786,0.144837644905786,0.144837644905786,-0.139905847982298,-23,-0.139905847982298,0.375409748267896,-0.870428493349493
7.83,0.10086621921142,0.10086621921142,0.10086621921142,-0.155896104080204,-25,-0.155896104080204,0.35941949216999,-1.35447404722694
7.831,0.0548890642376917,0.0548890642376917,0.0548890642376917,-0.170694038237892,-27,-0.170694038237892,0.344621558012302,-1.74353690557464
7.832,0.00818874156197469,0.00818874156197469,0.00818874156197469,-0.183255553266031,-27,-0.183255553266031,0.332060042984163,-1.54892217238115
7.833,-0.0373185567324982,-0.0373185567324982,-0.0373185567324982,-0.192111740907297,-28,-0.192111740907297,0.323203855342896,-1.58576214966488
7.834,-0.0805442150136342,-0.0805442150136342,-0.0805442150136342,-0.196915051006974,-27,-0.196915051006974,0.31840054524322,-1.73478288194303
7.835,-0.120524381680275,-0.120524381680275,-0.120524381680275,-0.19751220747222,-26,-0.19751220747222,0.317803388777974,-1.9412038897896
7.836,-0.155942569497416,-0.155942569497416,-0.155942569497416,-0.193427953794917,-25,-0.193427953794917,0.321887642455277,-1.52556143867153
7.837,-0.186723191919022,-0.186723191919022,-0.186723191919022,-0.185522985457539,-24,-0.185522985457539,0.329792610792655,-1.17819680593197
7.838,-0.212625767202913,-0.212625767202913,-0.212625767202913,-0.174320963649923,-23,-0.174320963649923,0.340994632600271,-0.901592090239012
7.839,-0.233788552617025,-0.233788552617025,-0.233788552617025,-0.16061955633405,-20,-0.16061955633405,0.354696039916144,-0.918130339321005
7.84,-0.251105330122461,-0.251105330122461,-0.251105330122461,-0.145812422572676,-21,-0.145812422572676,0.369503173677518,-1.13961954046024
7.841,-0.264594831071957,-0.264594831071957,-0.264594831071957,-0.130139439007637,-20,-0.130139439007637,0.385176157242557,-0.96604163415889
7.842,-0.274426798994502,-0.274426798994502,-0.274426798994502,-0.113943519128655,-18,-0.113943519128655,0.401372077121539,-1.17466441609837
7.843,-0.28117838343649,-0.28117838343649,-0.28117838343649,-0.0979063997449119,-17,-0.0979063997449119,0.417409196505282,-1.60814087751022
7.844,-0.284828825155868,-0.284828825155868,-0.284828825155868,-0.0819755615153069,-17,-0.0819755615153069,0.433340034734887,-1.98551112783614
7.845,-0.285584404360222,-0.285584404360222,-0.285584404360222,-0.0663360284165995,-17,-0.0663360284165995,0.448979567833594,-2.16546975900512
7.846,-0.283209249590893,-0.283209249590893,-0.283209249590893,-0.0506936679639508,-16,-0.0506936679639508,0.464621928286243,-2.48026376406049
7.847,-0.277649985612453,-0.277649985612453,-0.277649985612453,-0.0349956703927202,-17,-0.0349956703927202,0.480319925857474,-2.79804766462153
7.848,-0.269469371689853,-0.269469371689853,-0.269469371689853,-0.0198159223915767,-18,-0.0198159223915767,0.495499673858617,-3.11701809606904
7.849,-0.257896891887217,-0.257896891887217,-0.257896891887217,-0.0042802581106253,-19,-0.0042802581106253,0.511035338139569,-3.57317258154357
7.85,-0.243370988443367,-0.243370988443367,-0.243370988443367,0.0111016969553502,-17,0.0111016969553502,0.526417293205544,-3.35226314097321
7.851,-0.226234121526218,-0.226234121526218,-0.226234121526218,0.0260182244814282,-18,0.0260182244814282,0.541333820731622,-2.91469570905422
7.852,-0.206896335853996,-0.206896335853996,-0.206896335853996,0.0401523652573652,-19,0.0401523652573652,0.555467961507559,-2.77198386173665
7.853,-0.186322989843878,-0.186322989843878,-0.186322989843878,0.0526952382160101,-18,0.0526952382160101,0.568010834466204,-2.50075527991119
7.854,-0.165513243106771,-0.165513243106771,-0.165513243106771,0.0629659373099151,-18,0.0629659373099151,0.578281533560109,-2.31201642845769
7.855,-0.145936559132984,-0.145936559132984,-0.145936559132984,0.0699494338217188,-19,0.0699494338217188,0.585265030071913,-2.27047529715192
7.856,-0.128637507494444,-0.128637507494444,-0.128637507494444,0.0732585986959155,-19,0.0732585986959155,0.588574194946109,-2.21824812600493
7.857,-0.11462893450878,-0.11462893450878,-0.11462893450878,0.0726154519423965,-18,0.0726154519423965,0.58793104819259,-1.4034968190098
7.858,-0.104866946562502,-0.104866946562502,-0.104866946562502,0.0678543495001945,-17,0.0678543495001945,0.583169945750388,-0.303316199522651
7.859,-0.0997425280615694,-0.0997425280615694,-0.0997425280615694,0.0594078981010885,-16,0.0594078981010885,0.574723494351282,0.182933025700969
7.86,-0.0988511618290988,-0.0988511618290988,-0.0988511618290988,0.0484176847133414,-16,0.0484176847133414,0.563733280963535,0.61402404469985
7.861,-0.102103086580449,-0.102103086580449,-0.102103086580449,0.0354822230193227,-16,0.0354822230193227,0.550797819269517,0.796370390580877
7.862,-0.107935632908252,-0.107935632908252,-0.107935632908252,0.0225532320876557,-15,0.0225532320876557,0.53786882833785,0.732925613300248
7.863,-0.114874972865953,-0.114874972865953,-0.114874972865953,0.0111032457124237,-14,0.0111032457124237,0.526418841962618,0.481397966776013
7.864,-0.121338035822988,-0.121338035822988,-0.121338035822988,0.0024195336129031,-14,0.0024195336129031,0.517735129863097,0.273153229022071
7.865,-0.124503536354919,-0.124503536354919,-0.124503536354919,-0.00122987364160809,-14,-0.00122987364160809,0.514085722608586,-0.31497214036035
7.866,-0.123032648491482,-0.123032648491482,-0.123032648491482,0.000486988950150273,-15,0.000486988950150273,0.515802585200344,-0.741818791882348
7.867,-0.114673390724276,-0.114673390724276,-0.114673390724276,0.00874884892732618,-15,0.00874884892732618,0.52406444517752,-1.12210268811611
7.868,-0.0982501194333052,-0.0982501194333052,-0.0982501194333052,0.023422350432832,-14,0.023422350432832,0.538737946683026,-1.27213533486574
7.869,-0.0723849405390473,-0.0723849405390473,-0.0723849405390473,0.0446030592405235,-14,0.0446030592405235,0.559918655490718,-1.33800564421158
7.87,-0.0371850962107634,-0.0371850962107634,-0.0371850962107634,0.0708822917207027,-15,0.0708822917207027,0.586197887970897,-1.22318530232958
7.871,0.00741076137829549,0.00741076137829549,0.00741076137829549,0.101301690965621,-15,0.101301690965621,0.616617287215815,-1.12801248251026
7.872,0.0607906736912747,0.0607906736912747,0.0607906736912747,0.134421265085476,-15,0.134421265085476,0.64973686133567,-1.44981555404295
7.873,0.121525380577826,0.121525380577826,0.121525380577826,0.168271718954932,-15,0.168271718954932,0.683587315205126,-1.60525584402623
7.874,0.188230201646776,0.188230201646776,0.188230201646776,0.201322196232896,-16,0.201322196232896,0.71663779248309,-1.23723763274904
7.875,0.257943126108338,0.257943126108338,0.257943126108338,0.230770681447878,-18,0.230770681447878,0.746086277698072,-0.944272667243903
7.876,0.328101228204208,0.328101228204208,0.328101228204208,0.254774647254173,-17,0.254774647254173,0.770090243504367,-0.567432369443146
7.877,0.396324123747204,0.396324123747204,0.396324123747204,0.272042613346334,-17,0.272042613346334,0.787358209596528,-0.225043796465016
7.878,0.459295917861972,0.459295917861972,0.459295917861972,0.280605884791835,-16,0.280605884791835,0.795921481042029,-0.33444992012263
7.879,0.514685478593968,0.514685478593968,0.514685478593968,0.279874268565464,-16,0.279874268565464,0.795189864815658,-0.789677675708822
7.88,0.559930411916047,0.559930411916047,0.559930411916047,0.26914434817445,-16,0.26914434817445,0.784459944424644,-1.11619361627723
7.881,0.593149358764937,0.593149358764937,0.593149358764937,0.248534425388451,-14,0.248534425388451,0.763850021638645,-1.49173106469303
7.882,0.613015346020927,0.613015346020927,0.613015346020927,0.21869352756675,-14,0.21869352756675,0.734009123816944,-2.05229299822929
7.883,0.619007744363364,0.619007744363364,0.619007744363364,0.180947220395837,-15,0.180947220395837,0.696262816646031,-1.37969141818259
7.884,0.609950960051647,0.609950960051647,0.609950960051647,0.135700992004953,-15,0.135700992004953,0.651016588255147,-1.12283868576806
7.885,0.587390382326757,0.587390382326757,0.587390382326757,0.0860002158790719,-15,0.0860002158790719,0.601315812129266,-0.998856019380451
7.886,0.552153602137058,0.552153602137058,0.552153602137058,0.0335633925135583,-14,0.0335633925135583,0.548878988763752,-1.19461591840851
7.887,0.505731796334563,0.505731796334563,0.505731796334563,-0.0195710917916477,-15,-0.0195710917916477,0.495744504458546,-1.50292175115665
7.888,0.45102676583268,0.45102676583268,0.45102676583268,-0.0703619039352015,-15,-0.0703619039352015,0.444953692314992,-2.02441885288102
7.889,0.39080795415204,0.39080795415204,0.39080795415204,-0.116508334828801,-16,-0.116508334828801,0.398807261421392,-2.00143397500257
7.89,0.327579585516014,0.327579585516014,0.327579585516014,-0.156435036499067,-16,-0.156435036499067,0.358880559751127,-1.7786261810235
7.891,0.264742413907663,0.264742413907663,0.264742413907663,-0.187985200807605,-16,-0.187985200807605,0.327330395442589,-1.37665510547906
7.892,0.205211858922798,0.205211858922798,0.205211858922798,-0.209918715630949,-15,-0.209918715630949,0.305396880619245,-1.07747168733418
7.893,0.151746531979148,0.151746531979148,0.151746531979148,-0.221400299448408,-15,-0.221400299448408,0.293915296801786,-1.08597714965122
7.894,0.107196488259331,0.107196488259331,0.107196488259331,-0.221670283278544,-14,-0.221670283278544,0.29364531297165,-0.976712839081358
7.895,0.0736780112526191,0.0736780112526191,0.0736780112526191,-0.210854703629547,-15,-0.210854703629547,0.304460892620647,-0.701069612869619
7.896,0.0517101942180775,0.0517101942180775,0.0517101942180775,-0.190651579938179,-15,-0.190651579938179,0.324664016312015,-0.902343459996189
7.897,0.0426299174014711,0.0426299174014711,0.0426299174014711,-0.16160154076715,-15,-0.16160154076715,0.353714055483044,-1.32069425619671
7.898,0.0454311415242375,0.0454311415242375,0.0454311415242375,-0.126480008490954,-15,-0.126480008490954,0.38883558775924,-1.02866652729787
7.899,0.0594701002938712,0.0594701002938712,0.0594701002938712,-0.0871450480231291,-15,-0.0871450480231291,0.428170548227065,-1.15215240873262
7.9,0.0838726676776047,0.0838726676776047,0.0838726676776047,-0.0453134710347698,-16,-0.0453134710347698,0.470002125215424,-0.874402523937128
7.901,0.116705742646282,0.116705742646282,0.116705742646282,-0.00341770185913869,-17,-0.00341770185913869,0.511897894391055,-0.526078567180617
7.902,0.15664691204654,0.15664691204654,0.15664691204654,0.0372070079129469,-19,0.0372070079129469,0.552522604163141,-0.727913435727659
7.903,0.201146988429297,0.201146988429297,0.201146988429297,0.0742656827131147,-18,0.0742656827131147,0.589581278963309,-1.33720030422345
7.904,0.247857783758427,0.247857783758427,0.247857783758427,0.106123341499622,-17,0.106123341499622,0.621438937749816,-1.24077092985566
7.905,0.295031611022951,0.295031611022951,0.295031611022951,0.132072500464221,-17,0.132072500464221,0.647388096714415,-0.748035627315119
7.906,0.340371228263514,0.340371228263514,0.340371228263514,0.15099761761194,-15,0.15099761761194,0.666313213862134,-0.972966600602573
7.907,0.382394553975377,0.382394553975377,0.382394553975377,0.162821419801415,-16,0.162821419801415,0.678137016051609,-1.11325089134511
7.908,0.419812792726378,0.419812792726378,0.419812792726378,0.167675374592133,-17,0.167675374592133,0.682990970842327,-0.927952294179457
7.909,0.451497624015192,0.451497624015192,0.451497624015192,0.165825130962521,-17,0.165825130962521,0.681140727212715,-0.667741443082081
7.91,0.476237480143585,0.476237480143585,0.476237480143585,0.15739996089841,-16,0.15739996089841,0.672715557148604,-0.295379510407475
7.911,0.493892926242044,0.493892926242044,0.493892926242044,0.143575414817187,-16,0.143575414817187,0.658891011067381,0.100439462206742
7.912,0.503712616388765,0.503712616388765,0.503712616388765,0.12468002200047,-15,0.12468002200047,0.639995618250664,-0.25441692695194
7.913,0.505002059554586,0.505002059554586,0.505002059554586,0.101033460766197,-16,0.101033460766197,0.616349057016391,-0.030379488823522
7.914,0.498012862758545,0.498012862758545,0.498012862758545,0.0738375718169171,-16,0.0738375718169171,0.589153168067111,0.482697915603106
7.915,0.48258577025225,0.48258577025225,0.48258577025225,0.0436429649472386,-17,0.0436429649472386,0.558958561197433,1.04532468069218
7.916,0.459195201951341,0.459195201951341,0.459195201951341,0.011523803656882,-17,0.011523803656882,0.526839399907076,1.4425941971685
7.917,0.429083677818313,0.429083677818313,0.429083677818313,-0.0208924812075226,-16,-0.0208924812075226,0.494423115042672,1.70347882848146
7.918,0.392892430023207,0.392892430023207,0.392892430023207,-0.0529052327611246,-15,-0.0529052327611246,0.46241036348907,1.51954158990259
7.919,0.352105760064701,0.352105760064701,0.352105760064701,-0.0831108561674054,-16,-0.0831108561674054,0.432204740082789,1.30097841413549
7.92,0.308972001172714,0.308972001172714,0.308972001172714,-0.109622443825911,-17,-0.109622443825911,0.405693152424283,1.01594434651601
7.921,0.265953636536929,0.265953636536929,0.265953636536929,-0.130716319696514,-17,-0.130716319696514,0.38459927655368,0.965158426169115
7.922,0.225248670858762,0.225248670858762,0.225248670858762,-0.145278021435379,-17,-0.145278021435379,0.370037574814816,0.990312931941546
7.923,0.18941300462331,0.18941300462331,0.18941300462331,-0.152058083383754,-16,-0.152058083383754,0.36325751286644,0.443912710338482
7.924,0.160650369437436,0.160650369437436,0.160650369437436,-0.150409101892877,-15,-0.150409101892877,0.364906494357317,0.423601425198436
7.925,0.140741040952655,0.140741040952655,0.140741040952655,-0.140236609999083,-13,-0.140236609999083,0.375078986251111,0.215915495225675
7.926,0.131028623899784,0.131028623899784,0.131028623899784,-0.121901705052137,-14,-0.121901705052137,0.393413891198057,-0.220763329479048
7.927,0.132040415348628,0.132040415348628,0.132040415348628,-0.0965095725928659,-13,-0.0965095725928659,0.418806023657328,-0.686080753095807
7.928,0.143015261196829,0.143015261196829,0.143015261196829,-0.0662328122260917,-12,-0.0662328122260917,0.449082784024103,-0.727214231099151
7.929,0.163017877476133,0.163017877476133,0.163017877476133,-0.0329836335015695,-13,-0.0329836335015695,0.482331962748625,-0.451125079697615
7.93,0.19015997016406,0.19015997016406,0.19015997016406,0.000755185886671818,-10,0.000755185886671818,0.516070782136866,0.231086001864023
7.931,0.221770005673862,0.221770005673862,0.221770005673862,0.032214184219139,-10,0.032214184219139,0.547529780469333,1.10974179961036
7.932,0.255212831391163,0.255212831391163,0.255212831391163,0.0592141730926117,-12,0.0592141730926117,0.574529769342806,0.76644429721024
7.933,0.286654980783406,0.286654980783406,0.286654980783406,0.0788134878663327,-11,0.0788134878663327,0.594129084116527,-0.126634414150521
7.934,0.313307644802638,0.313307644802638,0.313307644802638,0.0897034543122988,-8,0.0897034543122988,0.605019050562493,-0.918721456295746
7.935,0.333283755605785,0.333283755605785,0.333283755605785,0.0917388742529854,-8,0.0917388742529854,0.60705447050318,-1.34487278868973
7.936,0.344307698310464,0.344307698310464,0.344307698310464,0.0844150421070675,-8,0.0844150421070675,0.599730638357262,-1.07936268093273
7.937,0.345056404023173,0.345056404023173,0.345056404023173,0.0682807393983632,-8,0.0682807393983632,0.583596335648558,-1.30347533737432
7.938,0.335304004724106,0.335304004724106,0.335304004724106,0.0448721922196232,-8,0.0448721922196232,0.560187788469818,-1.49648188726101
7.939,0.315929444653972,0.315929444653972,0.315929444653972,0.016523193705565,-8,0.016523193705565,0.531838789955759,-1.31652406358619
7.94,0.288218672892301,0.288218672892301,0.288218672892301,-0.0144922167972194,-8,-0.0144922167972194,0.500823379452975,-0.989721416092483
7.941,0.254087846780585,0.254087846780585,0.254087846780585,-0.0457245995494912,-6,-0.0457245995494912,0.469590996700703,-1.01580168003115
7.942,0.215531777185626,0.215531777185626,0.215531777185626,-0.0751357492345517,-7,-0.0751357492345517,0.440179847015643,-0.987451293094852
7.943,0.175008468597733,0.175008468597733,0.175008468597733,-0.100631907975535,-7,-0.100631907975535,0.414683688274659,-1.04802802040014
7.944,0.134818915588751,0.134818915588751,0.134818915588751,-0.12069507938941,-7,-0.12069507938941,0.394620516860784,-0.803667096531537
7.945,0.0964636130530497,0.0964636130530497,0.0964636130530497,-0.134911366047229,-7,-0.134911366047229,0.380404230202965,-0.406051992917261
7.946,0.0612778922077629,0.0612778922077629,0.0612778922077629,-0.14311481368307,-8,-0.14311481368307,0.372200782567124,-0.130364320393049
7.947,0.0306965934201001,0.0306965934201001,0.0306965934201001,-0.145073149734119,-8,-0.145073149734119,0.370242446516076,0.161774265378108
7.948,0.00475019084616671,0.00475019084616671,0.00475019084616671,-0.142004922361228,-10,-0.142004922361228,0.373310673888966,0.3998461158899
7.949,-0.0169307013640731,-0.0169307013640731,-0.0169307013640731,-0.135284830099223,-10,-0.135284830099223,0.380030766150972,0.401418006733376
7.95,-0.0350681837961421,-0.0350681837961421,-0.0350681837961421,-0.126365346511447,-11,-0.126365346511447,0.388950249738747,0.76757042241821
7.951,-0.0498392206989609,-0.0498392206989609,-0.0498392206989609,-0.115863314111976,-13,-0.115863314111976,0.399452282138218,1.14695447210271
7.952,-0.0624958271372481,-0.0624958271372481,-0.0624958271372481,-0.105347257727868,-13,-0.105347257727868,0.409968338522326,1.56360135292962
7.953,-0.0731683265482898,-0.0731683265482898,-0.0731683265482898,-0.0949503055933363,-13,-0.0949503055933363,0.420365290656858,1.42318059326492
7.954,-0.0827893330579259,-0.0827893330579259,-0.0827893330579259,-0.0855812509843052,-14,-0.0855812509843052,0.429734345265889,1.0014636585294
7.955,-0.091596048698928,-0.091596048698928,-0.091596048698928,-0.0772717164284462,-13,-0.0772717164284462,0.438043879821748,0.790453291097245
7.956,-0.0997274885169036,-0.0997274885169036,-0.0997274885169036,-0.0699488129607326,-11,-0.0699488129607326,0.445366783289462,0.751445520491801
7.957,-0.107590900744781,-0.107590900744781,-0.107590900744781,-0.0638224625964635,-12,-0.0638224625964635,0.451493133653731,0.528334044643408
7.958,-0.114468196043351,-0.114468196043351,-0.114468196043351,-0.057935265375741,-13,-0.057935265375741,0.457380330874453,-0.0229250641229068
7.959,-0.12015279614132,-0.12015279614132,-0.12015279614132,-0.0520328123985614,-14,-0.0520328123985614,0.463282783851633,-0.0961816453622966
7.96,-0.124338697076919,-0.124338697076919,-0.124338697076919,-0.0458121508544486,-15,-0.0458121508544486,0.469503445395746,0.0388790149394111
7.961,-0.126026316177776,-0.126026316177776,-0.126026316177776,-0.0383373397844157,-16,-0.0383373397844157,0.476978256465779,0.0111815490488336
7.962,-0.12541349803777,-0.12541349803777,-0.12541349803777,-0.0300570536875264,-13,-0.0300570536875264,0.485258542562668,0.126030253458763
7.963,-0.122610148666395,-0.122610148666395,-0.122610148666395,-0.0212422935786461,-15,-0.0212422935786461,0.494073302671548,0.649182549547165
7.964,-0.11712781061522,-0.11712781061522,-0.11712781061522,-0.0115114968117416,-15,-0.0115114968117416,0.503804099438453,0.6617902003679
7.965,-0.109033837003075,-0.109033837003075,-0.109033837003075,-0.00111522383724824,-15,-0.00111522383724824,0.514200372412946,0.908427768657061
7.966,-0.0983469074384612,-0.0983469074384612,-0.0983469074384612,0.0097947504948149,-18,0.0097947504948149,0.525110346745009,0.93839143480235
7.967,-0.085313942284798,-0.085313942284798,-0.085313942284798,0.0208687655495151,-18,0.0208687655495151,0.536184361799709,0.753901078832554
7.968,-0.069633392147703,-0.069633392147703,-0.069633392147703,0.0323755625767071,-17,0.0323755625767071,0.547691158826901,0.237062409486311
7.969,-0.0513205054958595,-0.0513205054958595,-0.0513205054958595,0.0442133367132092,-15,0.0442133367132092,0.559528932963403,0.120966778635145
7.97,-0.0307533950980373,-0.0307533950980373,-0.0307533950980373,0.0559377797683895,-14,0.0559377797683895,0.571253376018584,0.180525814594811
7.971,-0.00895465003152029,-0.00895465003152029,-0.00895465003152029,0.0665489688812286,-14,0.0665489688812286,0.581864565131423,0.34597321752392
7.972,0.0138754832753061,0.0138754832753061,0.0138754832753061,0.0760693084118093,-16,0.0760693084118093,0.591384904662004,0.222352723414424
7.973,0.0365982980672051,0.0365982980672051,0.0365982980672051,0.0835782615213464,-15,0.0835782615213464,0.598893857771541,-0.227292220056583
7.974,0.0580094164761767,0.0580094164761767,0.0580094164761767,0.0882737276260487,-13,0.0882737276260487,0.603589323876243,-1.16721532433262
7.975,0.0767526681695987,0.0767526681695987,0.0767526681695987,0.089362233794261,-13,0.089362233794261,0.604677830044455,-1.89373490241339
7.976,0.0917083416503811,0.0917083416503811,0.0917083416503811,0.0864454605161912,-12,0.0864454605161912,0.601761056766386,-1.98039416561864
7.977,0.100818695673311,0.100818695673311,0.100818695673311,0.0782667224358824,-13,0.0782667224358824,0.593582318686077,-1.58516425205701
7.978,0.103143587313415,0.103143587313415,0.103143587313415,0.0649382695888103,-13,0.0649382695888103,0.580253865839005,-1.48351385123438
7.979,0.0977659564653879,0.0977659564653879,0.0977659564653879,0.0465729848230212,-14,0.0465729848230212,0.561888581073215,-1.49094250480623
7.98,0.0842614743781292,0.0842614743781292,0.0842614743781292,0.0237539057711582,-16,0.0237539057711582,0.539069502021353,-1.42093809116882
7.981,0.062491777698219,0.062491777698219,0.062491777698219,-0.00276657206298358,-14,-0.00276657206298358,0.512549024187211,-1.12654341441293
7.982,0.0337053277390507,0.0337053277390507,0.0337053277390507,-0.0309997076095552,-14,-0.0309997076095552,0.484315888640639,-0.869238154947361
7.983,-0.000780167455092826,-0.000780167455092826,-0.000780167455092826,-0.0592852612817876,-13,-0.0592852612817876,0.456030334968407,-0.510390734099992
7.984,-0.0383073630975296,-0.0383073630975296,-0.0383073630975296,-0.0849554046678669,-13,-0.0849554046678669,0.430360191582327,0.321930353138667
7.985,-0.0760391990094686,-0.0760391990094686,-0.0760391990094686,-0.105696159646232,-13,-0.105696159646232,0.409619436603962,0.664641042796463
7.986,-0.110960525744395,-0.110960525744395,-0.110960525744395,-0.119478254451912,-15,-0.119478254451912,0.395837341798282,0.856098140753403
7.987,-0.139600823320693,-0.139600823320693,-0.139600823320693,-0.124222901137828,-17,-0.124222901137828,0.391092695112367,0.981287447980572
7.988,-0.158684262266361,-0.158684262266361,-0.158684262266361,-0.118461759855931,-17,-0.118461759855931,0.396853836394263,0.771295360227837
7.989,-0.165846370008289,-0.165846370008289,-0.165846370008289,-0.101931515626672,-16,-0.101931515626672,0.413384080623522,0.169294668638603
7.99,-0.158990724761722,-0.158990724761722,-0.158990724761722,-0.0746895672547707,-16,-0.0746895672547707,0.440626028995424,-0.248008926431684
7.991,-0.137881636360051,-0.137881636360051,-0.137881636360051,-0.0386425654021455,-17,-0.0386425654021455,0.476673030848049,-0.393940014943089
7.992,-0.103477338096059,-0.103477338096059,-0.103477338096059,0.00349024594227539,-18,0.00349024594227539,0.51880584219247,-0.515564441654924
7.993,-0.0569294390730833,-0.0569294390730833,-0.0569294390730833,0.049340095776796,-19,0.049340095776796,0.56465569202699,-0.529961034612116
7.994,-0.000614874565697394,-0.000614874565697394,-0.000614874565697394,0.0957866411288227,-20,0.0957866411288227,0.611102237379017,-0.53522253023622
7.995,0.0618124381021522,0.0618124381021522,0.0618124381021522,0.139056625570908,-19,0.139056625570908,0.654372221821102,-0.576788247024306
7.996,0.126040431314719,0.126040431314719,0.126040431314719,0.175473293669293,-18,0.175473293669293,0.690788889919487,-1.0698005077632
7.997,0.187545091925132,0.187545091925132,0.187545091925132,0.201883295545848,-18,0.201883295545848,0.717198891796042,-0.995251736561732
7.998,0.242594669493135,0.242594669493135,0.242594669493135,0.216556214004681,-18,0.216556214004681,0.731871810254875,-0.603353050939369
7.999,0.287469051161093,0.287469051161093,0.287469051161093,0.218119352871703,-19,0.218119352871703,0.733434949121897,-0.00345620066027941
8,0.319033234910861,0.319033234910861,0.319033234910861,0.20605966604713,-20,0.20605966604713,0.721375262297325,0.176642020033698
8.001,0.335578308065994,0.335578308065994,0.335578308065994,0.181392805992838,-20,0.181392805992838,0.696708402243032,-0.341242864738261
8.002,0.336436703639277,0.336436703639277,0.336436703639277,0.145972640367553,-20,0.145972640367553,0.661288236617747,-0.725431004981317
8.003,0.321848123280403,0.321848123280403,0.321848123280403,0.102189531935168,-20,0.102189531935168,0.617505128185363,-1.35484828308352
8.004,0.293549398762973,0.293549398762973,0.293549398762973,0.0534529010307042,-20,0.0534529010307042,0.568768497280899,-1.77872923130185
8.005,0.253857595845367,0.253857595845367,0.253857595845367,0.00307051790695736,-19,0.00307051790695736,0.518386114157152,-2.26613905048381
8.006,0.206060870810562,0.206060870810562,0.206060870810562,-0.0453403107092383,-18,-0.0453403107092383,0.469975285540956,-2.0089492757367
8.007,0.153988075433334,0.153988075433334,0.153988075433334,-0.0883450439446194,-19,-0.0883450439446194,0.426970552305575,-1.476017446987
8.008,0.100792185776716,0.100792185776716,0.100792185776716,-0.123871924812313,-20,-0.123871924812313,0.391443671437881,-1.19837958767772
8.009,0.0495872838637216,0.0495872838637216,0.0495872838637216,-0.150302441762845,-19,-0.150302441762845,0.36501315448735,-0.898193019309421
8.01,0.00285743228060604,0.00285743228060604,0.00285743228060604,-0.166971804993391,-18,-0.166971804993391,0.348343791256803,-1.24710918602394
