XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.01810,-0.00078,0.02483,0.00659,0.02642,-0.10904,0.21559,0.01471,-0.08032,0.03021
0.01859,-0.00310,0.02395,0.00611,0.02570,-0.10823,0.21355,0.01376,-0.08269,0.03077
0.01836,-0.00117,0.02559,0.00655,0.02562,-0.10979,0.21196,0.01314,-0.08017,0.03050
0.01818,-0.00036,0.02450,0.00741,0.02517,-0.10818,0.21306,0.01325,-0.07850,0.03031
0.01860,0.00173,0.02527,0.00678,0.02575,-0.10986,0.21516,0.01384,-0.07997,0.03026
0.01916,0.00335,0.02674,0.00697,0.02610,-0.10959,0.21697,0.01410,-0.07912,0.02925
0.01935,0.00392,0.02645,0.00777,0.02645,-0.10976,0.21956,0.01413,-0.08139,0.03013
0.01879,0.00585,0.02496,0.00835,0.02693,-0.11071,0.22240,0.01443,-0.08067,0.03054
0.01867,0.00812,0.02488,0.00820,0.02576,-0.11199,0.22420,0.01489,-0.08254,0.02952
0.01848,0.00749,0.02425,0.00809,0.02509,-0.11310,0.22164,0.01400,-0.08007,0.02886
0.01803,0.00669,0.02518,0.00868,0.02477,-0.11266,0.22355,0.01360,-0.07843,0.02910
0.01812,0.00520,0.02656,0.00862,0.02551,-0.11279,0.22427,0.01333,-0.08020,0.02859
0.01836,0.00691,0.02613,0.00813,0.02582,-0.11283,0.22342,0.01413,-0.08060,0.02944
0.01852,0.00767,0.02459,0.00892,0.02538,-0.11208,0.22140,0.01324,-0.07940,0.03068
0.01808,0.00963,0.02477,0.00924,0.02493,-0.11184,0.22389,0.01406,-0.08217,0.03076
0.01823,0.00851,0.02623,0.00898,0.02497,-0.11180,0.22121,0.01451,-0.07990,0.03173
0.01867,0.00986,0.02736,0.00899,0.02587,-0.11349,0.21953,0.01437,-0.07941,0.03264
0.01859,0.00974,0.02882,0.00867,0.02628,-0.11462,0.22123,0.01392,-0.07799,0.03269
0.01856,0.00741,0.02813,0.00823,0.02759,-0.11619,0.22240,0.01398,-0.08041,0.03271
0.01880,0.00675,0.02668,0.00776,0.02840,-0.11475,0.22453,0.01462,-0.08088,0.03199
0.01908,0.00678,0.02573,0.00737,0.02714,-0.11368,0.22525,0.01400,-0.08016,0.03111
0.01934,0.00490,0.02625,0.00649,0.02688,-0.11318,0.22635,0.01367,-0.07852,0.03225
0.01984,0.00728,0.02746,0.00745,0.02698,-0.11171,0.22811,0.01466,-0.07621,0.03096
0.02027,0.00973,0.02788,0.00637,0.02725,-0.11139,0.22897,0.01428,-0.07510,0.02996
0.02068,0.00879,0.02936,0.00737,0.02693,-0.11042,0.23016,0.01490,-0.07766,0.03014
0.02017,0.01145,0.02782,0.00752,0.02598,-0.11117,0.22760,0.01528,-0.08006,0.03087
0.02061,0.01012,0.02729,0.00658,0.02672,-0.11168,0.22534,0.01577,-0.07819,0.03117
0.02056,0.00882,0.02625,0.00559,0.02776,-0.11234,0.22668,0.01647,-0.07649,0.03057
0.02088,0.01161,0.02649,0.00468,0.02742,-0.11303,0.22608,0.01745,-0.07779,0.02939
0.02139,0.01171,0.02605,0.00514,0.02617,-0.11344,0.22495,0.01778,-0.07798,0.02826
0.02131,0.00977,0.02708,0.00524,0.02506,-0.11205,0.22412,0.01687,-0.07876,0.02814
0.02118,0.01081,0.02774,0.00514,0.02534,-0.11155,0.22213,0.01703,-0.08141,0.02916
0.02151,0.00803,0.02649,0.00500,0.02437,-0.11223,0.22064,0.01621,-0.08284,0.03011
0.02197,0.00749,0.02560,0.00604,0.02530,-0.11381,0.22111,0.01681,-0.08446,0.03125
0.02149,0.00720,0.02579,0.00654,0.02556,-0.11516,0.22084,0.01690,-0.08484,0.03074
0.02192,0.00469,0.02569,0.00588,0.02501,-0.11667,0.21900,0.01755,-0.08494,0.03061
0.02138,0.00437,0.02455,0.00495,0.02447,-0.11635,0.21891,0.01695,-0.08556,0.03025
0.02091,0.00455,0.02311,0.00518,0.02538,-0.11467,0.21937,0.01668,-0.08615,0.03025
0.02052,0.00269,0.02288,0.00564,0.02650,-0.11437,0.21727,0.01690,-0.08528,0.03131
0.02078,0.00344,0.02168,0.00493,0.02744,-0.11574,0.21859,0.01735,-0.08419,0.03175
0.02116,0.00237,0.02253,0.00416,0.02827,-0.11722,0.22123,0.01772,-0.08605,0.03187
0.02164,0.00022,0.02390,0.00377,0.02714,-0.11821,0.21866,0.01845,-0.08766,0.03254
0.02140,0.00109,0.02352,0.00434,0.02696,-0.11930,0.21829,0.01808,-0.08638,0.03197
0.02134,0.00035,0.02493,0.00525,0.02613,-0.12021,0.21574,0.01784,-0.08731,0.03259
0.02105,-0.00009,0.02499,0.00538,0.02661,-0.12109,0.21335,0.01761,-0.08847,0.03351
0.02084,0.00065,0.02543,0.00545,0.02665,-0.12190,0.21139,0.01734,-0.08699,0.03369
0.02034,0.00002,0.02666,0.00534,0.02602,-0.12303,0.20990,0.01782,-0.08885,0.03370
0.02029,0.00196,0.02548,0.00591,0.02638,-0.12167,0.20741,0.01759,-0.08952,0.03333
0.02046,0.00470,0.02424,0.00523,0.02602,-0.12225,0.20972,0.01684,-0.09026,0.03388
0.02089,0.00275,0.02478,0.00607,0.02718,-0.12294,0.21241,0.01769,-0.09214,0.03356
0.02142,0.00296,0.02593,0.00507,0.02818,-0.12329,0.21286,0.01813,-0.09300,0.03417
0.02192,0.00430,0.02677,0.00604,0.02912,-0.12304,0.21298,0.01916,-0.09052,0.03446
0.02147,0.00687,0.02829,0.00705,0.02928,-0.12405,0.21265,0.01995,-0.08826,0.03560
0.02144,0.00938,0.02671,0.00626,0.02804,-0.12343,0.21505,0.01922,-0.08618,0.03453
0.02169,0.01166,0.02702,0.00667,0.02713,-0.12482,0.21492,0.01955,-0.08560,0.03581
0.02203,0.01332,0.02863,0.00651,0.02639,-0.12456,0.21410,0.02001,-0.08814,0.03696
0.02247,0.01340,0.02883,0.00556,0.02672,-0.12603,0.21608,0.01933,-0.08807,0.03707
0.02274,0.01098,0.02913,0.00616,0.02548,-0.12544,0.21482,0.01835,-0.09022,0.03579
0.02222,0.01179,0.02955,0.00531,0.02657,-0.12553,0.21768,0.01910,-0.08888,0.03516
0.02232,0.01357,0.02825,0.00482,0.02636,-0.12658,0.21510,0.01840,-0.09141,0.03625
0.02270,0.01553,0.02966,0.00575,0.02555,-0.12677,0.21770,0.01790,-0.09344,0.03690
0.02303,0.01301,0.03072,0.00526,0.02534,-0.12815,0.21699,0.01844,-0.09432,0.03671
0.02314,0.01153,0.02905,0.00553,0.02629,-0.12972,0.21734,0.01756,-0.09420,0.03679
0.02316,0.00878,0.02775,0.00579,0.02628,-0.13081,0.21522,0.01706,-0.09562,0.03748
0.02310,0.00827,0.02809,0.00632,0.02713,-0.12956,0.21689,0.01757,-0.09493,0.03828
0.02330,0.00662,0.02840,0.00668,0.02707,-0.12857,0.21565,0.01659,-0.09485,0.03729
0.02277,0.00602,0.02758,0.00724,0.02822,-0.12968,0.21736,0.01554,-0.09385,0.03774
0.02262,0.00881,0.02870,0.00685,0.02938,-0.12897,0.21817,0.01657,-0.09317,0.03753
0.02245,0.01077,0.02764,0.00787,0.03004,-0.12917,0.22019,0.01696,-0.09166,0.03720
0.02212,0.01079,0.02831,0.00714,0.02940,-0.12764,0.22037,0.01632,-0.09352,0.03602
0.02185,0.00982,0.02847,0.00817,0.02897,-0.12824,0.21839,0.01538,-0.09173,0.03651
0.02149,0.00744,0.02725,0.00916,0.03005,-0.12797,0.22103,0.01544,-0.09336,0.03623
0.02180,0.00464,0.02781,0.00869,0.02953,-0.12704,0.22073,0.01440,-0.09523,0.03697
0.02156,0.00572,0.02713,0.00888,0.03011,-0.12572,0.21977,0.01404,-0.09633,0.03775
0.02206,0.00490,0.02555,0.00965,0.02939,-0.12523,0.22091,0.01349,-0.09454,0.03822
0.02229,0.00242,0.02430,0.00881,0.02829,-0.12364,0.21819,0.01452,-0.09495,0.03798
0.02268,0.00117,0.02521,0.00849,0.02851,-0.12268,0.21828,0.01401,-0.09252,0.03812
0.02226,0.00297,0.02447,0.00808,0.02790,-0.12148,0.21646,0.01356,-0.09347,0.03798
0.02256,0.00572,0.02383,0.00839,0.02739,-0.12234,0.21672,0.01283,-0.09153,0.03927
0.02288,0.00644,0.02342,0.00832,0.02703,-0.12170,0.21676,0.01360,-0.09221,0.03932
0.02240,0.00414,0.02359,0.00848,0.02728,-0.12323,0.21812,0.01374,-0.09308,0.03928
0.02260,0.00137,0.02216,0.00750,0.02607,-0.12478,0.21965,0.01469,-0.09412,0.03961
0.02211,0.00117,0.02136,0.00720,0.02514,-0.12540,0.21764,0.01567,-0.09531,0.03848
0.02235,-0.00115,0.02070,0.00713,0.02435,-0.12374,0.22006,0.01641,-0.09421,0.03881
0.02187,0.00080,0.02062,0.00707,0.02371,-0.12427,0.21956,0.01635,-0.09537,0.03926
0.02217,0.00202,0.02014,0.00790,0.02460,-0.12456,0.21715,0.01562,-0.09448,0.03924
0.02269,0.00195,0.02166,0.00845,0.02400,-0.12300,0.21716,0.01473,-0.09545,0.03940
0.02290,0.00213,0.02299,0.00777,0.02379,-0.12143,0.21936,0.01578,-0.09445,0.03936
0.02298,0.00250,0.02133,0.00746,0.02473,-0.12160,0.21953,0.01664,-0.09447,0.03834
0.02335,0.00152,0.02283,0.00830,0.02581,-0.12126,0.21811,0.01758,-0.09721,0.03729
0.02330,0.00354,0.02200,0.00725,0.02590,-0.11966,0.21547,0.01748,-0.09963,0.03645
0.02355,0.00617,0.02073,0.00703,0.02561,-0.11851,0.21296,0.01836,-0.09794,0.03560
0.02328,0.00566,0.02155,0.00603,0.02666,-0.11775,0.21452,0.01898,-0.09752,0.03680
0.02338,0.00732,0.02113,0.00572,0.02747,-0.11708,0.21664,0.01843,-0.09525,0.03697
0.02351,0.00578,0.02265,0.00591,0.02630,-0.11592,0.21482,0.01757,-0.09383,0.03771
0.02336,0.00598,0.02112,0.00567,0.02633,-0.11728,0.21200,0.01847,-0.09496,0.03893
0.02278,0.00832,0.02022,0.00619,0.02555,-0.11669,0.21123,0.01834,-0.09617,0.03816
0.02290,0.00952,0.01942,0.00601,0.02519,-0.11807,0.21234,0.01751,-0.09617,0.03859
0.02253,0.01166,0.01974,0.00572,0.02463,-0.11820,0.21346,0.01715,-0.09480,0.03753
0.02250,0.01231,0.02012,0.00605,0.02574,-0.11914,0.21211,0.01736,-0.09344,0.03670
0.02204,0.01076,0.02031,0.00517,0.02584,-0.12085,0.21227,0.01750,-0.09203,0.03702
0.02153,0.00993,0.02175,0.00586,0.02622,-0.11985,0.21131,0.01810,-0.09323,0.03709
0.02187,0.01106,0.02021,0.00505,0.02675,-0.12080,0.21407,0.01762,-0.09361,0.03603
0.02162,0.00889,0.02172,0.00413,0.02731,-0.12068,0.21500,0.01712,-0.09337,0.03715
0.02181,0.00807,0.02138,0.00417,0.02643,-0.12017,0.21333,0.01759,-0.09257,0.03808
0.02176,0.00568,0.02171,0.00459,0.02616,-0.11935,0.21350,0.01690,-0.09001,0.03830
0.02216,0.00528,0.02280,0.00519,0.02665,-0.12073,0.21202,0.01732,-0.09093,0.03749
0.02230,0.00641,0.02355,0.00459,0.02662,-0.11928,0.21325,0.01815,-0.09321,0.03755
0.02255,0.00772,0.02414,0.00561,0.02792,-0.11921,0.21203,0.01891,-0.09558,0.03699
0.02292,0.00537,0.02469,0.00516,0.02769,-0.12010,0.21037,0.01841,-0.09430,0.03619
0.02333,0.00308,0.02431,0.00514,0.02882,-0.12076,0.21324,0.01888,-0.09475,0.03586
0.02306,0.00151,0.02572,0.00455,0.02917,-0.11925,0.21286,0.01804,-0.09495,0.03486
0.02336,0.00106,0.02622,0.00493,0.02831,-0.11969,0.21555,0.01741,-0.09642,0.03547
0.02384,0.00178,0.02695,0.00541,0.02730,-0.12018,0.21360,0.01717,-0.09781,0.03462
0.02332,0.00089,0.02674,0.00453,0.02814,-0.11919,0.21291,0.01706,-0.09820,0.03471
0.02339,0.00064,0.02750,0.00390,0.02696,-0.11912,0.21145,0.01706,-0.10001,0.03564
0.02350,-0.00085,0.02803,0.00288,0.02618,-0.11955,0.20959,0.01699,-0.09824,0.03526
0.02292,-0.00278,0.02708,0.00376,0.02599,-0.11852,0.20742,0.01648,-0.09605,0.03404
0.02291,-0.00542,0.02872,0.00393,0.02478,-0.11978,0.20897,0.01566,-0.09508,0.03521
0.02233,-0.00577,0.02710,0.00403,0.02359,-0.11894,0.20695,0.01542,-0.09588,0.03570
0.02241,-0.00741,0.02775,0.00478,0.02482,-0.11752,0.20930,0.01482,-0.09696,0.03453
0.02278,-0.00983,0.02732,0.00578,0.02606,-0.11727,0.20798,0.01418,-0.09530,0.03502
0.02262,-0.00954,0.02564,0.00612,0.02597,-0.11848,0.20722,0.01340,-0.09532,0.03474
0.02253,-0.01199,0.02437,0.00698,0.02628,-0.11956,0.20841,0.01277,-0.09794,0.03433
0.02297,-0.01320,0.02528,0.00596,0.02752,-0.12021,0.21057,0.01328,-0.09764,0.03337
0.02330,-0.01074,0.02527,0.00520,0.02816,-0.11989,0.20919,0.01248,-0.09806,0.03300
0.02377,-0.01234,0.02669,0.00432,0.02851,-0.12001,0.20688,0.01229,-0.09969,0.03375
0.02322,-0.01214,0.02531,0.00401,0.02730,-0.11890,0.20807,0.01292,-0.09725,0.03312
0.02321,-0.01094,0.02640,0.00334,0.02610,-0.11949,0.20652,0.01306,-0.09636,0.03217
0.02322,-0.01324,0.02779,0.00314,0.02563,-0.11802,0.20603,0.01292,-0.09493,0.03107
0.02282,-0.01329,0.02854,0.00360,0.02469,-0.11639,0.20576,0.01387,-0.09586,0.03006
0.02330,-0.01412,0.02943,0.00284,0.02344,-0.11535,0.20465,0.01438,-0.09752,0.02879
0.02318,-0.01674,0.03098,0.00270,0.02221,-0.11645,0.20503,0.01408,-0.09628,0.02868
0.02293,-0.01457,0.02932,0.00206,0.02239,-0.11513,0.20219,0.01501,-0.09707,0.02745
0.02298,-0.01376,0.02777,0.00172,0.02286,-0.11659,0.20262,0.01422,-0.09712,0.02820
0.02354,-0.01218,0.02790,0.00279,0.02407,-0.11701,0.19986,0.01388,-0.09903,0.02700
0.02378,-0.01302,0.02930,0.00325,0.02535,-0.11770,0.19870,0.01460,-0.10030,0.02602
0.02339,-0.01034,0.02795,0.00325,0.02624,-0.11798,0.19842,0.01552,-0.09954,0.02588
0.02381,-0.00940,0.02700,0.00230,0.02574,-0.11778,0.19946,0.01544,-0.09870,0.02615
0.02358,-0.01132,0.02710,0.00124,0.02680,-0.11815,0.19893,0.01580,-0.09834,0.02501
0.02346,-0.00994,0.02603,0.00078,0.02755,-0.11873,0.20035,0.01656,-0.09858,0.02428
0.02387,-0.00888,0.02454,0.00155,0.02631,-0.11840,0.20034,0.01729,-0.09868,0.02473
0.02372,-0.00637,0.02327,0.00201,0.02739,-0.11744,0.20143,0.01712,-0.09660,0.02432
0.02329,-0.00418,0.02380,0.00162,0.02783,-0.11819,0.20142,0.01662,-0.09651,0.02482
0.02342,-0.00577,0.02254,0.00220,0.02770,-0.11983,0.19933,0.01763,-0.09604,0.02503
0.02333,-0.00626,0.02324,0.00135,0.02663,-0.11993,0.19833,0.01661,-0.09455,0.02567
0.02290,-0.00510,0.02390,0.00168,0.02727,-0.12110,0.19636,0.01646,-0.09201,0.02560
0.02317,-0.00712,0.02453,0.00139,0.02731,-0.11965,0.19414,0.01659,-0.09161,0.02672
0.02325,-0.00905,0.02525,0.00035,0.02621,-0.11804,0.19194,0.01706,-0.09016,0.02563
0.02372,-0.00811,0.02648,0.00009,0.02700,-0.11931,0.19213,0.01701,-0.08984,0.02497
0.02409,-0.00934,0.02737,-0.00071,0.02681,-0.12070,0.18990,0.01647,-0.09234,0.02468
0.02439,-0.01130,0.02605,0.00001,0.02635,-0.11996,0.18979,0.01556,-0.09323,0.02495
0.02465,-0.00925,0.02576,0.00065,0.02707,-0.11982,0.19122,0.01580,-0.09391,0.02537
0.02444,-0.00714,0.02667,-0.00041,0.02622,-0.11865,0.18866,0.01588,-0.09242,0.02652
0.02395,-0.00526,0.02635,-0.00121,0.02633,-0.11951,0.19059,0.01655,-0.09307,0.02566
0.02392,-0.00635,0.02595,-0.00196,0.02661,-0.12032,0.18897,0.01640,-0.09305,0.02438
0.02368,-0.00699,0.02624,-0.00091,0.02617,-0.12033,0.19159,0.01608,-0.09498,0.02341
0.02367,-0.00734,0.02733,-0.00131,0.02574,-0.12083,0.19342,0.01616,-0.09276,0.02404
0.02319,-0.00938,0.02750,-0.00209,0.02626,-0.11982,0.19437,0.01536,-0.09390,0.02387
0.02284,-0.00809,0.02772,-0.00210,0.02563,-0.11991,0.19267,0.01558,-0.09355,0.02362
0.02253,-0.00572,0.02878,-0.00216,0.02571,-0.11887,0.19025,0.01462,-0.09516,0.02318
0.02202,-0.00587,0.02759,-0.00293,0.02615,-0.11931,0.19110,0.01447,-0.09380,0.02432
0.02196,-0.00614,0.02775,-0.00207,0.02491,-0.12078,0.19150,0.01444,-0.09448,0.02373
0.02203,-0.00851,0.02755,-0.00281,0.02578,-0.12078,0.19166,0.01381,-0.09296,0.02462
0.02228,-0.00957,0.02879,-0.00266,0.02708,-0.11951,0.19196,0.01341,-0.09466,0.02558
0.02238,-0.01116,0.02930,-0.00276,0.02649,-0.11877,0.19079,0.01423,-0.09335,0.02596
0.02248,-0.01025,0.02913,-0.00254,0.02675,-0.12006,0.18811,0.01334,-0.09293,0.02684
0.02209,-0.01204,0.03054,-0.00330,0.02575,-0.11844,0.18754,0.01274,-0.09368,0.02673
0.02174,-0.01053,0.03042,-0.00430,0.02498,-0.11854,0.18738,0.01239,-0.09198,0.02643
0.02183,-0.01322,0.02879,-0.00504,0.02609,-0.11822,0.18903,0.01153,-0.09471,0.02605
0.02179,-0.01190,0.02922,-0.00464,0.02611,-0.11906,0.18748,0.01057,-0.09210,0.02618
0.02200,-0.01105,0.02842,-0.00462,0.02712,-0.11880,0.18505,0.01135,-0.09267,0.02687
0.02143,-0.00840,0.02745,-0.00474,0.02664,-0.11855,0.18753,0.01194,-0.09478,0.02750
0.02111,-0.00662,0.02660,-0.00388,0.02589,-0.11743,0.18974,0.01183,-0.09367,0.02745
0.02079,-0.00734,0.02762,-0.00291,0.02529,-0.11878,0.18797,0.01106,-0.09192,0.02859
0.02134,-0.00729,0.02925,-0.00253,0.02556,-0.11773,0.19038,0.01092,-0.09248,0.02858
0.02180,-0.00536,0.02956,-0.00267,0.02447,-0.11750,0.19019,0.01043,-0.09282,0.02877
0.02201,-0.00661,0.03099,-0.00185,0.02319,-0.11861,0.19230,0.00989,-0.09498,0.02793
0.02166,-0.00494,0.02958,-0.00273,0.02287,-0.11896,0.19251,0.01050,-0.09638,0.02768
0.02191,-0.00694,0.02940,-0.00241,0.02286,-0.11797,0.19233,0.01127,-0.09597,0.02830
0.02217,-0.00829,0.02836,-0.00341,0.02260,-0.11714,0.19110,0.01107,-0.09335,0.02719
0.02191,-0.00655,0.02882,-0.00364,0.02345,-0.11814,0.18877,0.01080,-0.09516,0.02712
0.02200,-0.00689,0.02769,-0.00281,0.02251,-0.11833,0.19156,0.01015,-0.09563,0.02679
0.02162,-0.00867,0.02819,-0.00301,0.02170,-0.11850,0.19178,0.00984,-0.09566,0.02652
0.02163,-0.01135,0.02764,-0.00403,0.02270,-0.11934,0.19368,0.01000,-0.09770,0.02564
0.02119,-0.01213,0.02671,-0.00376,0.02209,-0.11873,0.19223,0.00942,-0.09772,0.02647
0.02092,-0.01133,0.02601,-0.00455,0.02213,-0.11909,0.19296,0.00888,-0.09969,0.02526
0.02150,-0.01199,0.02637,-0.00349,0.02130,-0.11947,0.19355,0.00984,-0.09985,0.02626
0.02097,-0.01471,0.02631,-0.00455,0.02091,-0.11888,0.19582,0.01075,-0.10121,0.02522
0.02121,-0.01637,0.02498,-0.00409,0.02078,-0.11920,0.19488,0.01026,-0.10244,0.02621
0.02155,-0.01794,0.02431,-0.00318,0.02125,-0.11784,0.19666,0.01010,-0.10045,0.02508
0.02114,-0.01729,0.02502,-0.00338,0.02136,-0.11834,0.19891,0.00984,-0.09937,0.02497
0.02058,-0.01701,0.02670,-0.00441,0.02174,-0.11682,0.19775,0.00887,-0.10175,0.02539
0.02045,-0.01903,0.02547,-0.00435,0.02214,-0.11572,0.19517,0.00981,-0.10375,0.02665
0.02067,-0.01675,0.02472,-0.00518,0.02209,-0.11408,0.19394,0.00932,-0.10203,0.02794
0.02117,-0.01611,0.02349,-0.00459,0.02265,-0.11463,0.19476,0.00934,-0.10217,0.02707
0.02111,-0.01866,0.02468,-0.00505,0.02167,-0.11510,0.19380,0.00858,-0.10358,0.02670
0.02103,-0.01690,0.02622,-0.00516,0.02040,-0.11395,0.19177,0.00777,-0.10287,0.02601
0.02111,-0.01508,0.02486,-0.00505,0.02147,-0.11414,0.19000,0.00723,-0.10162,0.02535
0.02090,-0.01242,0.02453,-0.00460,0.02060,-0.11279,0.18924,0.00686,-0.10353,0.02495
0.02097,-0.01469,0.02588,-0.00368,0.02143,-0.11343,0.18945,0.00660,-0.10259,0.02529
0.02104,-0.01602,0.02424,-0.00260,0.02083,-0.11264,0.19019,0.00621,-0.10123,0.02508
0.02122,-0.01613,0.02577,-0.00243,0.02186,-0.11342,0.19016,0.00641,-0.09858,0.02553
0.02170,-0.01867,0.02633,-0.00272,0.02246,-0.11180,0.19253,0.00624,-0.09674,0.02640
0.02155,-0.02006,0.02551,-0.00206,0.02274,-0.11343,0.19449,0.00569,-0.09871,0.02638
0.02139,-0.02250,0.02450,-0.00294,0.02365,-0.11399,0.19451,0.00598,-0.10001,0.02754
0.02107,-0.02522,0.02546,-0.00258,0.02247,-0.11301,0.19709,0.00580,-0.10170,0.02853
0.02067,-0.02664,0.02438,-0.00159,0.02284,-0.11192,0.19785,0.00479,-0.10083,0.02735
0.02015,-0.02482,0.02321,-0.00196,0.02198,-0.11309,0.20056,0.00500,-0.10060,0.02817
0.02047,-0.02494,0.02172,-0.00243,0.02103,-0.11322,0.20112,0.00434,-0.10140,0.02817
0.02056,-0.02648,0.02031,-0.00174,0.02114,-0.11444,0.19870,0.00456,-0.10083,0.02790
0.02093,-0.02698,0.01868,-0.00279,0.02217,-0.11483,0.20060,0.00372,-0.09892,0.02807
0.02134,-0.02673,0.01877,-0.00211,0.02112,-0.11334,0.19883,0.00333,-0.09653,0.02760
0.02148,-0.02719,0.01879,-0.00131,0.02237,-0.11225,0.19980,0.00276,-0.09888,0.02757
0.02112,-0.02660,0.01977,-0.00218,0.02313,-0.11342,0.20096,0.00286,-0.09613,0.02712
0.02053,-0.02675,0.02105,-0.00306,0.02193,-0.11408,0.19891,0.00368,-0.09548,0.02766
0.02099,-0.02412,0.02179,-0.00405,0.02115,-0.11281,0.19738,0.00472,-0.09418,0.02660
0.02097,-0.02519,0.02139,-0.00448,0.02103,-0.11396,0.19813,0.00485,-0.09540,0.02594
0.02103,-0.02756,0.02258,-0.00399,0.01991,-0.11500,0.19942,0.00399,-0.09798,0.02629
0.02120,-0.02854,0.02169,-0.00495,0.01971,-0.11542,0.19799,0.00416,-0.09775,0.02711
0.02117,-0.02604,0.02171,-0.00482,0.01888,-0.11681,0.19648,0.00328,-0.10051,0.02718
0.02058,-0.02656,0.02185,-0.00426,0.01981,-0.11592,0.19762,0.00399,-0.10041,0.02760
0.02028,-0.02525,0.02142,-0.00399,0.02029,-0.11500,0.19480,0.00453,-0.10288,0.02733
0.02074,-0.02536,0.02043,-0.00489,0.02073,-0.11444,0.19650,0.00509,-0.10534,0.02849
0.02050,-0.02736,0.02007,-0.00451,0.01970,-0.11452,0.19818,0.00489,-0.10650,0.02892
0.02074,-0.02994,0.01946,-0.00552,0.01878,-0.11619,0.19644,0.00410,-0.10576,0.02912
0.02069,-0.02884,0.01779,-0.00581,0.01752,-0.11756,0.19509,0.00308,-0.10483,0.02895
0.02042,-0.03107,0.01712,-0.00646,0.01789,-0.11786,0.19752,0.00374,-0.10454,0.02783
0.02051,-0.03183,0.01619,-0.00589,0.01892,-0.11847,0.19542,0.00328,-0.10547,0.02893
0.02088,-0.02954,0.01647,-0.00622,0.01959,-0.11682,0.19628,0.00231,-0.10614,0.02854
0.02046,-0.02678,0.01640,-0.00654,0.02020,-0.11844,0.19627,0.00239,-0.10341,0.02932
0.01990,-0.02528,0.01753,-0.00638,0.02084,-0.11838,0.19407,0.00228,-0.10463,0.03028
0.02014,-0.02285,0.01770,-0.00596,0.02077,-0.11807,0.19177,0.00304,-0.10583,0.02965
0.02043,-0.02329,0.01936,-0.00514,0.02106,-0.11959,0.19320,0.00232,-0.10427,0.02980
0.02011,-0.02104,0.01769,-0.00530,0.02117,-0.11907,0.19056,0.00239,-0.10417,0.02856
0.01990,-0.02335,0.01901,-0.00541,0.02161,-0.11818,0.19031,0.00167,-0.10540,0.02816
0.01990,-0.02092,0.01769,-0.00467,0.02177,-0.11759,0.18813,0.00152,-0.10478,0.02853
0.02001,-0.02039,0.01838,-0.00366,0.02160,-0.11876,0.18952,0.00129,-0.10573,0.02752
0.02026,-0.02163,0.01885,-0.00283,0.02047,-0.11733,0.18747,0.00104,-0.10299,0.02683
0.02078,-0.02002,0.01748,-0.00380,0.02105,-0.11668,0.18845,0.00033,-0.10263,0.02756
0.02090,-0.02194,0.01649,-0.00460,0.02202,-0.11722,0.18720,0.00048,-0.10047,0.02715
0.02122,-0.02216,0.01718,-0.00456,0.02226,-0.11879,0.18743,-0.00030,-0.10309,0.02839
0.02141,-0.02471,0.01646,-0.00413,0.02320,-0.11830,0.18771,-0.00059,-0.10319,0.02869
0.02154,-0.02738,0.01524,-0.00442,0.02398,-0.11941,0.18953,-0.00008,-0.10066,0.02982
0.02163,-0.02485,0.01563,-0.00430,0.02343,-0.11780,0.18769,-0.00060,-0.10098,0.03066
0.02195,-0.02731,0.01522,-0.00348,0.02334,-0.11648,0.18622,-0.00036,-0.10168,0.02978
0.02250,-0.02842,0.01372,-0.00434,0.02366,-0.11701,0.18387,-0.00095,-0.10252,0.02865
0.02215,-0.03035,0.01538,-0.00405,0.02236,-0.11681,0.18201,-0.00079,-0.10432,0.02826
0.02200,-0.02766,0.01411,-0.00313,0.02193,-0.11542,0.18483,0.00021,-0.10664,0.02903
0.02144,-0.02535,0.01405,-0.00418,0.02170,-0.11433,0.18737,0.00113,-0.10918,0.03011
0.02170,-0.02644,0.01289,-0.00421,0.02153,-0.11328,0.18765,0.00094,-0.11012,0.02899
0.02165,-0.02505,0.01272,-0.00372,0.02244,-0.11350,0.18497,0.00172,-0.11207,0.02876
0.02133,-0.02629,0.01383,-0.00295,0.02117,-0.11390,0.18558,0.00189,-0.11251,0.02795
0.02108,-0.02461,0.01251,-0.00259,0.02107,-0.11282,0.18412,0.00248,-0.11461,0.02695
0.02115,-0.02388,0.01205,-0.00360,0.02182,-0.11204,0.18320,0.00239,-0.11382,0.02720
0.02097,-0.02194,0.01245,-0.00398,0.02148,-0.11112,0.18575,0.00134,-0.11311,0.02634
0.02096,-0.02177,0.01218,-0.00309,0.02194,-0.11101,0.18785,0.00190,-0.11572,0.02621
0.02057,-0.02280,0.01293,-0.00236,0.02320,-0.11207,0.18700,0.00151,-0.11543,0.02509
0.02075,-0.02341,0.01229,-0.00308,0.02194,-0.11263,0.18417,0.00102,-0.11403,0.02587
0.02097,-0.02608,0.01374,-0.00271,0.02182,-0.11152,0.18223,0.00072,-0.11239,0.02498
0.02112,-0.02816,0.01261,-0.00236,0.02152,-0.11173,0.17982,0.00010,-0.11018,0.02509
0.02103,-0.02846,0.01221,-0.00247,0.02096,-0.11331,0.17888,0.00000,-0.11092,0.02411
