XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
0.01015,0.01660,0.02508,0.15594,-0.00588,0.01605,-0.00882,0.00259,-0.00349,-0.00264
0.00979,0.01525,0.02784,0.15670,-0.00671,0.01460,-0.00921,0.00045,-0.00308,-0.00115
0.01087,0.01454,0.02575,0.15482,-0.00737,0.01412,-0.00978,-0.00165,-0.00320,-0.00034
0.01085,0.01389,0.02702,0.15251,-0.00743,0.01528,-0.00988,-0.00256,-0.00210,-0.00079
0.01161,0.01272,0.02907,0.15301,-0.00752,0.01481,-0.01014,-0.00213,-0.00200,-0.00151
0.01263,0.01102,0.02778,0.15153,-0.00796,0.01493,-0.01056,-0.00191,-0.00356,-0.00222
0.01286,0.01043,0.02950,0.15305,-0.00789,0.01382,-0.01011,-0.00017,-0.00333,-0.00190
0.01162,0.01085,0.02807,0.15284,-0.00774,0.01255,-0.01006,0.00055,-0.00317,-0.00328
0.01069,0.01203,0.02645,0.15261,-0.00833,0.01365,-0.01098,-0.00058,-0.00256,-0.00400
0.01012,0.01333,0.02411,0.15193,-0.00920,0.01226,-0.01146,-0.00175,-0.00435,-0.00481
0.01143,0.01411,0.02687,0.15073,-0.00937,0.01275,-0.01128,-0.00196,-0.00540,-0.00343
0.01203,0.01350,0.02704,0.15018,-0.00895,0.01247,-0.01134,-0.00190,-0.00488,-0.00321
0.01128,0.01225,0.02618,0.14812,-0.00880,0.01379,-0.01223,-0.00336,-0.00680,-0.00402
0.01049,0.01356,0.02880,0.14979,-0.00795,0.01473,-0.01271,-0.00545,-0.00605,-0.00484
0.00921,0.01507,0.02624,0.14864,-0.00872,0.01386,-0.01299,-0.00659,-0.00514,-0.00532
0.00905,0.01495,0.02618,0.14674,-0.00959,0.01422,-0.01345,-0.00480,-0.00443,-0.00426
0.00783,0.01326,0.02333,0.14400,-0.00950,0.01586,-0.01252,-0.00326,-0.00318,-0.00583
0.00759,0.01330,0.02224,0.14269,-0.00963,0.01490,-0.01157,-0.00151,-0.00183,-0.00715
0.00683,0.01495,0.02138,0.14557,-0.00947,0.01609,-0.01222,-0.00336,-0.00289,-0.00735
0.00649,0.01656,0.02319,0.14397,-0.00933,0.01597,-0.01245,-0.00561,-0.00257,-0.00669
0.00729,0.01483,0.02157,0.14392,-0.00881,0.01565,-0.01263,-0.00465,-0.00243,-0.00606
0.00802,0.01592,0.02076,0.14418,-0.00908,0.01592,-0.01175,-0.00296,-0.00081,-0.00579
0.00813,0.01751,0.02011,0.14388,-0.00943,0.01454,-0.01084,-0.00062,-0.00220,-0.00624
0.00875,0.01689,0.02125,0.14548,-0.00909,0.01458,-0.01044,-0.00257,-0.00318,-0.00519
0.01004,0.01528,0.02177,0.14662,-0.00874,0.01365,-0.01112,-0.00186,-0.00409,-0.00506
0.00893,0.01565,0.02181,0.14514,-0.00891,0.01417,-0.01202,-0.00021,-0.00579,-0.00555
0.00835,0.01492,0.01962,0.14297,-0.00892,0.01366,-0.01280,0.00031,-0.00778,-0.00441
0.00745,0.01676,0.02005,0.14231,-0.00821,0.01348,-0.01336,-0.00171,-0.00961,-0.00305
0.00863,0.01639,0.02098,0.14147,-0.00874,0.01348,-0.01262,-0.00164,-0.00860,-0.00394
0.00905,0.01621,0.02195,0.14177,-0.00841,0.01508,-0.01260,-0.00299,-0.00857,-0.00306
0.00879,0.01466,0.02094,0.13889,-0.00845,0.01574,-0.01229,-0.00268,-0.00839,-0.00377
0.00792,0.01290,0.01871,0.13667,-0.00896,0.01622,-0.01295,-0.00372,-0.00878,-0.00393
0.00663,0.01220,0.01628,0.13799,-0.00829,0.01673,-0.01392,-0.00192,-0.00747,-0.00542
0.00736,0.01311,0.01863,0.13990,-0.00783,0.01759,-0.01327,-0.00194,-0.00943,-0.00587
0.00693,0.01164,0.02154,0.13980,-0.00824,0.01882,-0.01329,-0.00257,-0.00995,-0.00512
0.00767,0.01001,0.01951,0.13847,-0.00764,0.01866,-0.01357,-0.00374,-0.01111,-0.00470
0.00758,0.00819,0.02092,0.13761,-0.00686,0.01795,-0.01279,-0.00138,-0.00943,-0.00570
0.00688,0.00969,0.01984,0.14050,-0.00742,0.01705,-0.01247,-0.00088,-0.01019,-0.00467
0.00622,0.00947,0.02271,0.14213,-0.00663,0.01774,-0.01173,-0.00103,-0.01145,-0.00480
0.00753,0.00797,0.02537,0.14031,-0.00691,0.01862,-0.01221,-0.00075,-0.01170,-0.00440
0.00820,0.00654,0.02378,0.14078,-0.00721,0.01933,-0.01274,-0.00127,-0.01147,-0.00401
0.00717,0.00569,0.02663,0.14279,-0.00645,0.01935,-0.01264,-0.00173,-0.01337,-0.00341
0.00632,0.00474,0.02591,0.14071,-0.00596,0.02056,-0.01195,-0.00128,-0.01186,-0.00206
0.00717,0.00324,0.02437,0.14200,-0.00636,0.01939,-0.01257,-0.00176,-0.01032,-0.00341
0.00660,0.00490,0.02348,0.14202,-0.00644,0.01945,-0.01351,-0.00185,-0.01129,-0.00371
0.00700,0.00337,0.02632,0.14350,-0.00621,0.01956,-0.01323,-0.00110,-0.01090,-0.00419
0.00687,0.00171,0.02530,0.14248,-0.00627,0.01836,-0.01289,-0.00117,-0.01260,-0.00334
0.00692,0.00280,0.02752,0.14531,-0.00716,0.01797,-0.01249,0.00046,-0.01109,-0.00481
0.00593,0.00110,0.02784,0.14335,-0.00733,0.01865,-0.01325,0.00254,-0.00970,-0.00450
0.00612,-0.00023,0.02844,0.14599,-0.00653,0.01749,-0.01278,0.00394,-0.00879,-0.00346
0.00547,-0.00189,0.02862,0.14742,-0.00716,0.01601,-0.01208,0.00205,-0.01072,-0.00470
0.00467,-0.00005,0.02916,0.14771,-0.00647,0.01556,-0.01294,0.00388,-0.01018,-0.00462
0.00517,0.00130,0.02764,0.14535,-0.00557,0.01486,-0.01383,0.00573,-0.01110,-0.00322
0.00450,0.00271,0.02954,0.14397,-0.00491,0.01495,-0.01433,0.00378,-0.01036,-0.00230
0.00554,0.00283,0.02766,0.14425,-0.00410,0.01430,-0.01441,0.00275,-0.01188,-0.00088
0.00523,0.00292,0.02981,0.14644,-0.00330,0.01279,-0.01508,0.00336,-0.01063,-0.00057
0.00542,0.00358,0.02896,0.14449,-0.00276,0.01159,-0.01458,0.00553,-0.00939,-0.00099
0.00610,0.00474,0.02762,0.14399,-0.00261,0.01029,-0.01399,0.00576,-0.01059,-0.00051
0.00733,0.00568,0.02987,0.14226,-0.00193,0.01074,-0.01471,0.00686,-0.00867,0.00062
0.00690,0.00712,0.02715,0.14402,-0.00116,0.01014,-0.01512,0.00890,-0.00808,-0.00073
0.00654,0.00583,0.02679,0.14671,-0.00175,0.00956,-0.01419,0.01021,-0.00988,0.00018
0.00530,0.00735,0.02692,0.14555,-0.00108,0.00932,-0.01328,0.01042,-0.01084,0.00009
0.00406,0.00838,0.02846,0.14430,-0.00122,0.00983,-0.01391,0.00959,-0.01087,-0.00147
0.00514,0.00782,0.02845,0.14249,-0.00151,0.00966,-0.01418,0.00806,-0.01112,-0.00114
0.00645,0.00758,0.03024,0.14449,-0.00153,0.01121,-0.01422,0.00837,-0.01095,-0.00219
0.00589,0.00646,0.03115,0.14445,-0.00229,0.01056,-0.01351,0.00960,-0.00929,-0.00119
0.00701,0.00639,0.03404,0.14642,-0.00171,0.01186,-0.01424,0.00766,-0.00836,-0.00089
0.00768,0.00819,0.03547,0.14813,-0.00164,0.01221,-0.01409,0.00704,-0.00768,-0.00166
0.00789,0.00851,0.03443,0.15038,-0.00225,0.01346,-0.01490,0.00775,-0.00677,-0.00094
0.00803,0.00728,0.03584,0.14966,-0.00301,0.01491,-0.01505,0.00720,-0.00570,-0.00204
0.00684,0.00585,0.03299,0.15119,-0.00312,0.01322,-0.01531,0.00519,-0.00481,-0.00267
0.00709,0.00612,0.03457,0.15335,-0.00309,0.01374,-0.01561,0.00734,-0.00306,-0.00210
0.00582,0.00596,0.03181,0.15403,-0.00255,0.01273,-0.01518,0.00661,-0.00349,-0.00246
0.00623,0.00558,0.03269,0.15569,-0.00282,0.01419,-0.01605,0.00665,-0.00241,-0.00255
0.00708,0.00608,0.03097,0.15381,-0.00353,0.01444,-0.01646,0.00689,-0.00110,-0.00223
0.00645,0.00748,0.03078,0.15126,-0.00429,0.01358,-0.01681,0.00888,-0.00170,-0.00339
0.00556,0.00880,0.03181,0.14908,-0.00363,0.01472,-0.01749,0.00855,-0.00021,-0.00270
0.00683,0.00723,0.03377,0.14786,-0.00284,0.01425,-0.01824,0.00953,-0.00071,-0.00313
0.00649,0.00796,0.03593,0.14627,-0.00298,0.01368,-0.01746,0.01179,-0.00151,-0.00351
0.00587,0.00715,0.03453,0.14816,-0.00286,0.01349,-0.01723,0.01084,-0.00312,-0.00219
0.00684,0.00844,0.03367,0.14765,-0.00194,0.01227,-0.01698,0.01022,-0.00405,-0.00336
0.00711,0.00906,0.03295,0.14905,-0.00102,0.01123,-0.01721,0.01040,-0.00513,-0.00453
0.00587,0.01022,0.03267,0.14898,-0.00171,0.01000,-0.01796,0.01006,-0.00644,-0.00460
0.00669,0.00949,0.03017,0.15015,-0.00116,0.00863,-0.01746,0.00807,-0.00811,-0.00327
0.00722,0.00907,0.03109,0.14779,-0.00108,0.00785,-0.01683,0.00610,-0.00747,-0.00236
0.00690,0.00828,0.02820,0.14568,-0.00122,0.00954,-0.01606,0.00739,-0.00800,-0.00105
0.00706,0.00658,0.02997,0.14680,-0.00160,0.00979,-0.01618,0.00523,-0.00648,-0.00184
0.00730,0.00672,0.02812,0.14606,-0.00205,0.00844,-0.01627,0.00443,-0.00798,-0.00078
0.00736,0.00737,0.03025,0.14380,-0.00213,0.00906,-0.01617,0.00318,-0.00682,-0.00005
0.00624,0.00671,0.03068,0.14645,-0.00295,0.00865,-0.01580,0.00269,-0.00797,0.00033
0.00744,0.00700,0.03045,0.14573,-0.00247,0.00774,-0.01575,0.00472,-0.00797,-0.00112
0.00687,0.00780,0.03103,0.14618,-0.00202,0.00847,-0.01660,0.00441,-0.00953,-0.00216
0.00722,0.00898,0.03055,0.14712,-0.00194,0.00798,-0.01595,0.00519,-0.00815,-0.00305
0.00734,0.00812,0.03026,0.14859,-0.00253,0.00887,-0.01526,0.00589,-0.00837,-0.00349
0.00646,0.00713,0.03259,0.15095,-0.00196,0.00889,-0.01531,0.00403,-0.00733,-0.00236
0.00762,0.00618,0.03305,0.14965,-0.00115,0.01051,-0.01455,0.00469,-0.00689,-0.00342
0.00673,0.00774,0.03129,0.15081,-0.00133,0.01039,-0.01549,0.00627,-0.00751,-0.00210
0.00571,0.00671,0.03117,0.15133,-0.00195,0.01045,-0.01566,0.00829,-0.00554,-0.00199
0.00619,0.00841,0.03236,0.14887,-0.00163,0.01024,-0.01528,0.00886,-0.00600,-0.00048
0.00743,0.00848,0.03411,0.15095,-0.00072,0.00992,-0.01560,0.00688,-0.00575,0.00091
0.00873,0.00727,0.03379,0.15317,-0.00084,0.01086,-0.01558,0.00629,-0.00658,0.00168
0.00836,0.00814,0.03639,0.15583,0.00005,0.01068,-0.01654,0.00487,-0.00651,0.00026
0.00864,0.00998,0.03459,0.15654,0.00026,0.00996,-0.01583,0.00412,-0.00695,0.00098
0.00733,0.01108,0.03698,0.15669,-0.00064,0.01119,-0.01504,0.00242,-0.00862,0.00112
0.00806,0.00993,0.03610,0.15390,0.00027,0.00971,-0.01455,0.00122,-0.01025,0.00087
0.00900,0.00880,0.03616,0.15292,0.00050,0.00920,-0.01419,0.00153,-0.01014,0.00029
0.00888,0.01034,0.03623,0.15166,0.00021,0.01033,-0.01358,0.00156,-0.00881,0.00070
0.00967,0.01104,0.03516,0.15162,0.00036,0.01028,-0.01417,0.00130,-0.00720,0.00045
0.01004,0.01099,0.03785,0.15128,-0.00036,0.01089,-0.01412,-0.00060,-0.00853,-0.00027
0.00871,0.01276,0.03792,0.15053,-0.00087,0.01017,-0.01372,-0.00254,-0.00759,0.00018
0.00895,0.01125,0.03552,0.14950,-0.00147,0.00899,-0.01384,-0.00228,-0.00880,0.00063
0.00835,0.01219,0.03335,0.14859,-0.00185,0.00987,-0.01407,-0.00386,-0.01012,0.00161
0.00833,0.01039,0.03263,0.14877,-0.00156,0.00967,-0.01413,-0.00206,-0.00942,0.00088
0.00712,0.01214,0.03274,0.14778,-0.00078,0.00961,-0.01428,-0.00344,-0.00814,-0.00032
0.00617,0.01162,0.02992,0.14659,-0.00067,0.00894,-0.01386,-0.00530,-0.00896,0.00054
0.00730,0.01251,0.03114,0.14558,0.00016,0.00776,-0.01454,-0.00467,-0.00789,0.00014
0.00651,0.01377,0.03235,0.14450,0.00063,0.00838,-0.01456,-0.00467,-0.00741,-0.00031
0.00542,0.01374,0.03054,0.14526,0.00084,0.00712,-0.01489,-0.00373,-0.00913,0.00037
0.00512,0.01509,0.02899,0.14572,0.00042,0.00567,-0.01464,-0.00220,-0.00997,0.00001
0.00591,0.01397,0.02908,0.14435,0.00120,0.00600,-0.01461,-0.00124,-0.00859,0.00036
0.00582,0.01216,0.02993,0.14337,0.00209,0.00630,-0.01386,-0.00084,-0.00975,0.00092
0.00467,0.01286,0.02954,0.14564,0.00234,0.00551,-0.01456,-0.00211,-0.00951,0.00198
0.00378,0.01331,0.03242,0.14587,0.00161,0.00523,-0.01469,-0.00143,-0.00778,0.00335
0.00312,0.01277,0.03251,0.14727,0.00111,0.00413,-0.01431,-0.00300,-0.00921,0.00316
0.00312,0.01386,0.03426,0.14607,0.00138,0.00468,-0.01525,-0.00453,-0.00849,0.00348
0.00190,0.01207,0.03520,0.14647,0.00215,0.00339,-0.01618,-0.00355,-0.00941,0.00308
0.00143,0.01271,0.03304,0.14720,0.00230,0.00432,-0.01587,-0.00151,-0.00783,0.00152
0.00153,0.01345,0.03322,0.14669,0.00276,0.00334,-0.01503,-0.00093,-0.00837,0.00178
0.00278,0.01322,0.03042,0.14879,0.00229,0.00441,-0.01491,-0.00178,-0.00715,0.00138
0.00174,0.01408,0.03183,0.14744,0.00221,0.00324,-0.01587,-0.00096,-0.00785,0.00067
0.00174,0.01422,0.03177,0.14721,0.00155,0.00168,-0.01514,-0.00049,-0.00881,0.00095
0.00082,0.01438,0.02894,0.14510,0.00113,0.00022,-0.01597,-0.00114,-0.00985,0.00196
0.00009,0.01556,0.02863,0.14285,0.00031,0.00190,-0.01655,0.00028,-0.01083,0.00069
-0.00113,0.01376,0.02960,0.14203,0.00006,0.00342,-0.01591,0.00034,-0.01199,0.00098
-0.00043,0.01205,0.02906,0.14293,0.00053,0.00330,-0.01679,0.00013,-0.01078,0.00162
0.00034,0.01163,0.02724,0.14355,0.00051,0.00217,-0.01731,-0.00090,-0.00888,0.00128
-0.00047,0.01073,0.02955,0.14161,0.00078,0.00351,-0.01792,0.00054,-0.00895,0.00246
-0.00139,0.00911,0.02882,0.14076,0.00142,0.00517,-0.01765,-0.00052,-0.00802,0.00317
-0.00184,0.01092,0.02917,0.14054,0.00059,0.00608,-0.01690,0.00087,-0.00734,0.00470
-0.00126,0.01016,0.02820,0.14028,0.00059,0.00502,-0.01656,0.00054,-0.00737,0.00367
-0.00074,0.01139,0.02662,0.13853,0.00119,0.00354,-0.01749,0.00126,-0.00830,0.00279
0.00052,0.01078,0.02788,0.13742,0.00156,0.00457,-0.01789,0.00164,-0.00976,0.00125
0.00075,0.01160,0.02732,0.13862,0.00241,0.00621,-0.01818,0.00274,-0.01143,0.00155
0.00190,0.01048,0.02609,0.14049,0.00323,0.00680,-0.01882,0.00054,-0.01304,0.00219
0.00267,0.01181,0.02773,0.14161,0.00331,0.00832,-0.01838,0.00081,-0.01294,0.00117
0.00378,0.01227,0.02703,0.14025,0.00355,0.00997,-0.01810,0.00246,-0.01213,0.00190
0.00267,0.01301,0.02759,0.14028,0.00310,0.01005,-0.01873,0.00206,-0.01380,0.00186
0.00371,0.01359,0.02537,0.14245,0.00278,0.00851,-0.01881,0.00021,-0.01412,0.00338
0.00281,0.01378,0.02656,0.14004,0.00231,0.01013,-0.01964,-0.00073,-0.01601,0.00402
0.00409,0.01385,0.02510,0.14242,0.00207,0.01102,-0.02045,-0.00179,-0.01483,0.00305
0.00459,0.01421,0.02346,0.14474,0.00298,0.00989,-0.02026,-0.00408,-0.01600,0.00169
0.00568,0.01388,0.02449,0.14554,0.00349,0.01036,-0.01978,-0.00212,-0.01564,0.00230
0.00611,0.01495,0.02398,0.14756,0.00336,0.00972,-0.01910,-0.00093,-0.01486,0.00265
0.00698,0.01657,0.02200,0.14833,0.00404,0.00813,-0.01915,-0.00190,-0.01589,0.00187
0.00643,0.01819,0.02377,0.14768,0.00480,0.00872,-0.01826,-0.00041,-0.01661,0.00271
0.00700,0.01814,0.02608,0.14651,0.00472,0.01040,-0.01903,-0.00103,-0.01840,0.00283
0.00738,0.01659,0.02757,0.14565,0.00488,0.01190,-0.01887,0.00042,-0.01989,0.00301
0.00615,0.01547,0.02614,0.14698,0.00506,0.01232,-0.01807,0.00061,-0.01813,0.00418
0.00682,0.01535,0.02731,0.14463,0.00542,0.01214,-0.01766,0.00006,-0.01859,0.00563
0.00552,0.01427,0.02792,0.14174,0.00549,0.01332,-0.01787,-0.00151,-0.02012,0.00596
0.00674,0.01505,0.02504,0.13913,0.00508,0.01356,-0.01708,0.00008,-0.01837,0.00602
0.00629,0.01409,0.02730,0.14098,0.00521,0.01191,-0.01765,0.00169,-0.01889,0.00745
0.00628,0.01328,0.02978,0.14085,0.00464,0.01092,-0.01710,-0.00067,-0.02042,0.00672
0.00723,0.01430,0.02897,0.13859,0.00497,0.01226,-0.01647,0.00069,-0.01957,0.00630
0.00712,0.01563,0.03018,0.13821,0.00477,0.01330,-0.01669,-0.00108,-0.01849,0.00730
0.00800,0.01422,0.02875,0.14031,0.00472,0.01308,-0.01670,-0.00192,-0.02042,0.00792
0.00738,0.01385,0.02783,0.13750,0.00486,0.01425,-0.01633,-0.00015,-0.02054,0.00860
0.00776,0.01380,0.02714,0.13606,0.00394,0.01448,-0.01568,-0.00202,-0.01921,0.00730
0.00667,0.01336,0.02711,0.13341,0.00324,0.01305,-0.01657,0.00026,-0.01787,0.00750
0.00731,0.01494,0.02702,0.13349,0.00321,0.01218,-0.01587,-0.00091,-0.01773,0.00747
0.00598,0.01642,0.02706,0.13588,0.00289,0.01156,-0.01530,-0.00017,-0.01742,0.00663
0.00616,0.01494,0.02945,0.13727,0.00274,0.01191,-0.01538,-0.00068,-0.01606,0.00561
0.00568,0.01666,0.02676,0.13866,0.00352,0.01313,-0.01470,-0.00157,-0.01441,0.00531
0.00641,0.01618,0.02481,0.13925,0.00412,0.01171,-0.01443,-0.00184,-0.01454,0.00622
0.00668,0.01588,0.02244,0.13920,0.00456,0.01241,-0.01425,-0.00305,-0.01319,0.00714
0.00760,0.01443,0.02425,0.13794,0.00390,0.01183,-0.01370,-0.00267,-0.01320,0.00815
0.00748,0.01540,0.02257,0.13572,0.00396,0.01021,-0.01438,-0.00323,-0.01396,0.00917
0.00820,0.01467,0.02292,0.13519,0.00330,0.01034,-0.01480,-0.00170,-0.01355,0.00764
0.00821,0.01305,0.02463,0.13752,0.00269,0.01031,-0.01552,-0.00350,-0.01527,0.00762
0.00890,0.01284,0.02237,0.13488,0.00352,0.01187,-0.01547,-0.00520,-0.01516,0.00720
0.00770,0.01430,0.02281,0.13536,0.00359,0.01070,-0.01609,-0.00583,-0.01651,0.00729
0.00650,0.01597,0.02207,0.13326,0.00410,0.01020,-0.01594,-0.00633,-0.01638,0.00604
0.00770,0.01767,0.02056,0.13482,0.00322,0.01121,-0.01534,-0.00524,-0.01799,0.00703
0.00775,0.01818,0.01771,0.13443,0.00247,0.01235,-0.01588,-0.00741,-0.01823,0.00551
0.00802,0.01917,0.01548,0.13293,0.00166,0.01131,-0.01606,-0.00528,-0.01702,0.00453
0.00773,0.01882,0.01319,0.13523,0.00133,0.00961,-0.01696,-0.00340,-0.01506,0.00451
0.00899,0.01800,0.01255,0.13321,0.00138,0.01058,-0.01679,-0.00126,-0.01609,0.00536
0.00827,0.01906,0.01026,0.13451,0.00219,0.01060,-0.01625,0.00024,-0.01478,0.00530
0.00925,0.01786,0.01297,0.13596,0.00268,0.01191,-0.01585,0.00135,-0.01424,0.00526
0.00811,0.01662,0.01525,0.13318,0.00269,0.01092,-0.01628,0.00020,-0.01399,0.00553
0.00724,0.01813,0.01748,0.13391,0.00345,0.01129,-0.01601,0.00159,-0.01428,0.00567
0.00615,0.01807,0.01570,0.13605,0.00414,0.01068,-0.01559,0.00105,-0.01389,0.00679
0.00695,0.01956,0.01691,0.13380,0.00461,0.01196,-0.01465,-0.00002,-0.01233,0.00536
0.00676,0.01803,0.01488,0.13561,0.00511,0.01139,-0.01390,0.00039,-0.01242,0.00578
0.00795,0.01980,0.01427,0.13645,0.00546,0.01236,-0.01380,-0.00161,-0.01250,0.00648
0.00785,0.01835,0.01662,0.13453,0.00592,0.01278,-0.01327,-0.00350,-0.01432,0.00620
0.00751,0.02003,0.01773,0.13200,0.00576,0.01182,-0.01403,-0.00309,-0.01591,0.00470
0.00831,0.02005,0.01923,0.12960,0.00549,0.01178,-0.01432,-0.00539,-0.01471,0.00548
0.00702,0.01916,0.01754,0.12920,0.00622,0.01174,-0.01410,-0.00546,-0.01448,0.00618
0.00672,0.02052,0.01468,0.13096,0.00642,0.01133,-0.01496,-0.00487,-0.01524,0.00576
0.00543,0.02109,0.01453,0.13242,0.00609,0.01277,-0.01416,-0.00250,-0.01565,0.00683
0.00639,0.01940,0.01522,0.13497,0.00525,0.01159,-0.01503,-0.00433,-0.01582,0.00668
0.00732,0.01889,0.01659,0.13337,0.00462,0.01052,-0.01478,-0.00550,-0.01653,0.00781
0.00606,0.01798,0.01687,0.13454,0.00513,0.01197,-0.01429,-0.00674,-0.01550,0.00624
0.00678,0.01718,0.01851,0.13376,0.00604,0.01076,-0.01440,-0.00636,-0.01705,0.00665
0.00771,0.01902,0.01977,0.13314,0.00575,0.00966,-0.01381,-0.00847,-0.01904,0.00822
0.00810,0.01762,0.02182,0.13447,0.00603,0.01035,-0.01415,-0.00867,-0.01760,0.00767
0.00701,0.01739,0.02202,0.13221,0.00671,0.01035,-0.01321,-0.00969,-0.01864,0.00822
0.00749,0.01774,0.02418,0.12999,0.00592,0.01049,-0.01410,-0.00959,-0.01877,0.00680
0.00847,0.01842,0.02549,0.12762,0.00587,0.00945,-0.01343,-0.00920,-0.01979,0.00824
0.00874,0.01836,0.02417,0.12671,0.00678,0.00974,-0.01347,-0.00974,-0.01992,0.00966
0.00912,0.01947,0.02448,0.12748,0.00669,0.01032,-0.01437,-0.01018,-0.01840,0.00812
0.00856,0.01948,0.02360,0.13022,0.00641,0.01056,-0.01348,-0.01238,-0.01845,0.00943
0.00790,0.02001,0.02277,0.12933,0.00593,0.00941,-0.01383,-0.01388,-0.02022,0.01093
0.00839,0.01879,0.02490,0.12824,0.00622,0.00991,-0.01362,-0.01417,-0.02041,0.01135
0.00749,0.01994,0.02423,0.13059,0.00634,0.01103,-0.01297,-0.01520,-0.02009,0.01107
0.00750,0.01931,0.02489,0.13216,0.00630,0.01091,-0.01256,-0.01519,-0.01984,0.01187
0.00640,0.02011,0.02728,0.13247,0.00615,0.01157,-0.01283,-0.01332,-0.02054,0.01278
0.00755,0.01907,0.02999,0.13388,0.00567,0.01095,-0.01335,-0.01503,-0.02232,0.01243
0.00808,0.01859,0.02847,0.13596,0.00655,0.01176,-0.01373,-0.01495,-0.02264,0.01356
0.00878,0.01761,0.02624,0.13506,0.00610,0.01172,-0.01381,-0.01543,-0.02454,0.01454
0.00871,0.01766,0.02669,0.13721,0.00580,0.01275,-0.01373,-0.01620,-0.02257,0.01471
0.00743,0.01901,0.02646,0.13906,0.00557,0.01234,-0.01351,-0.01707,-0.02136,0.01600
0.00622,0.01749,0.02902,0.14050,0.00593,0.01072,-0.01264,-0.01535,-0.02244,0.01489
0.00648,0.01817,0.02641,0.14274,0.00650,0.00972,-0.01224,-0.01314,-0.02289,0.01351
0.00637,0.01954,0.02424,0.14297,0.00596,0.00878,-0.01169,-0.01327,-0.02350,0.01429
0.00645,0.01866,0.02219,0.14120,0.00678,0.00961,-0.01169,-0.01512,-0.02281,0.01273
0.00642,0.01886,0.02472,0.14010,0.00644,0.00821,-0.01109,-0.01701,-0.02120,0.01430
0.00720,0.01728,0.02675,0.14294,0.00692,0.00955,-0.01140,-0.01862,-0.02026,0.01431
0.00743,0.01855,0.02740,0.14088,0.00634,0.01114,-0.01141,-0.01904,-0.02160,0.01297
0.00754,0.01964,0.02671,0.14263,0.00543,0.01085,-0.01093,-0.01935,-0.01977,0.01273
0.00714,0.02110,0.02807,0.14006,0.00612,0.00978,-0.01005,-0.01943,-0.01877,0.01365
0.00783,0.02015,0.02779,0.14142,0.00630,0.00980,-0.01024,-0.01711,-0.01784,0.01369
0.00698,0.02077,0.02897,0.14421,0.00575,0.00847,-0.01089,-0.01677,-0.01933,0.01294
0.00572,0.01979,0.03112,0.14138,0.00535,0.00705,-0.01100,-0.01571,-0.01765,0.01211
0.00566,0.01870,0.03160,0.14385,0.00561,0.00835,-0.01060,-0.01693,-0.01886,0.01116
0.00640,0.01829,0.03194,0.14527,0.00581,0.00764,-0.01009,-0.01792,-0.01956,0.01247
0.00731,0.01704,0.03147,0.14676,0.00546,0.00857,-0.01068,-0.01768,-0.01862,0.01185
0.00803,0.01858,0.03379,0.14446,0.00460,0.00818,-0.01052,-0.01793,-0.01781,0.01174
0.00726,0.01866,0.03650,0.14304,0.00461,0.00765,-0.00976,-0.01861,-0.01654,0.01309
0.00631,0.02006,0.03378,0.14108,0.00537,0.00734,-0.00913,-0.01725,-0.01562,0.01154
0.00744,0.02040,0.03283,0.14360,0.00560,0.00761,-0.00943,-0.01529,-0.01573,0.01167
0.00694,0.02141,0.03419,0.14232,0.00585,0.00638,-0.01022,-0.01438,-0.01599,0.01094
0.00574,0.02240,0.03510,0.14366,0.00520,0.00729,-0.00968,-0.01584,-0.01468,0.01147
0.00459,0.02281,0.03537,0.14155,0.00536,0.00676,-0.01018,-0.01483,-0.01523,0.01094
0.00410,0.02444,0.03740,0.14168,0.00481,0.00834,-0.00949,-0.01247,-0.01359,0.01036
0.00509,0.02280,0.03608,0.14279,0.00474,0.00724,-0.00993,-0.01117,-0.01377,0.00906
0.00405,0.02132,0.03856,0.14558,0.00424,0.00564,-0.00961,-0.01003,-0.01216,0.00922
0.00320,0.02249,0.04012,0.14459,0.00409,0.00433,-0.00956,-0.01148,-0.01206,0.00769
0.00190,0.02346,0.03975,0.14572,0.00317,0.00543,-0.01001,-0.01268,-0.01342,0.00882
0.00067,0.02498,0.03763,0.14487,0.00266,0.00568,-0.01051,-0.01298,-0.01214,0.01026
0.00195,0.02325,0.03640,0.14536,0.00357,0.00452,-0.00959,-0.01259,-0.01240,0.00920
0.00220,0.02277,0.03377,0.14350,0.00282,0.00309,-0.00962,-0.01270,-0.01279,0.01056
0.00176,0.02299,0.03319,0.14610,0.00262,0.00147,-0.00915,-0.01464,-0.01266,0.00952
0.00170,0.02362,0.03439,0.14804,0.00254,0.00058,-0.00866,-0.01390,-0.01354,0.00868
0.00254,0.02389,0.03387,0.15054,0.00321,0.00009,-0.00799,-0.01440,-0.01548,0.00755
0.00212,0.02221,0.03436,0.15252,0.00237,0.00150,-0.00862,-0.01543,-0.01372,0.00629
0.00292,0.02200,0.03721,0.15229,0.00309,0.00229,-0.00845,-0.01623,-0.01534,0.00723
0.00169,0.02199,0.03798,0.15410,0.00315,0.00362,-0.00921,-0.01597,-0.01580,0.00795
0.00227,0.02043,0.03763,0.15137,0.00258,0.00484,-0.00989,-0.01823,-0.01466,0.00726
