XT_Channel_1,XT_Channel_2,XT_Channel_3,XT_Channel_4,XT_Channel_5,XT_Channel_6,XT_Channel_7,XT_Channel_8,XT_Channel_9,XT_Channel_10
-0.02062,-0.02619,-0.01903,-0.03751,0.04810,0.05084,-0.00983,-0.00572,0.03198,0.14187
-0.02056,-0.02561,-0.02029,-0.03628,0.04851,0.05006,-0.01055,-0.00666,0.03235,0.14114
-0.02153,-0.02549,-0.02008,-0.03516,0.04765,0.04920,-0.00976,-0.00781,0.03362,0.14173
-0.02052,-0.02487,-0.02004,-0.03541,0.04693,0.05110,-0.00905,-0.00688,0.03244,0.14069
-0.01990,-0.02547,-0.01949,-0.03523,0.04638,0.05141,-0.00948,-0.00592,0.03217,0.14213
-0.02091,-0.02598,-0.01941,-0.03516,0.04676,0.05324,-0.01008,-0.00702,0.03392,0.14167
-0.01994,-0.02558,-0.01998,-0.03433,0.04552,0.05501,-0.00923,-0.00752,0.03514,0.14120
-0.01873,-0.02651,-0.02105,-0.03244,0.04443,0.05302,-0.00955,-0.00660,0.03341,0.13895
-0.01829,-0.02614,-0.01983,-0.03100,0.04387,0.05457,-0.01001,-0.00608,0.03469,0.13878
-0.01961,-0.02595,-0.01885,-0.03140,0.04545,0.05256,-0.00913,-0.00540,0.03343,0.13894
-0.02026,-0.02562,-0.01772,-0.03212,0.04496,0.05095,-0.00902,-0.00578,0.03239,0.13999
-0.02082,-0.02581,-0.01792,-0.03075,0.04445,0.04914,-0.00894,-0.00566,0.03125,0.13998
-0.02142,-0.02492,-0.01731,-0.02925,0.04454,0.05073,-0.00966,-0.00483,0.03010,0.14061
-0.02129,-0.02576,-0.01809,-0.03121,0.04379,0.04980,-0.00921,-0.00546,0.03091,0.14341
-0.02203,-0.02670,-0.01905,-0.03280,0.04394,0.04971,-0.00990,-0.00664,0.03108,0.14530
-0.02269,-0.02737,-0.01866,-0.03116,0.04226,0.04853,-0.00909,-0.00586,0.03049,0.14819
-0.02353,-0.02743,-0.01820,-0.03021,0.04111,0.04821,-0.00888,-0.00687,0.02940,0.14957
-0.02397,-0.02694,-0.01857,-0.03056,0.04243,0.04922,-0.00893,-0.00604,0.03001,0.14747
-0.02280,-0.02669,-0.01946,-0.03188,0.04102,0.05067,-0.00881,-0.00716,0.03115,0.14449
-0.02144,-0.02703,-0.01849,-0.03232,0.04282,0.05176,-0.00829,-0.00677,0.02962,0.14643
-0.02282,-0.02708,-0.01944,-0.03322,0.04187,0.05006,-0.00881,-0.00593,0.02938,0.14915
-0.02184,-0.02722,-0.02051,-0.03161,0.04025,0.05056,-0.00821,-0.00537,0.02960,0.14641
-0.02208,-0.02669,-0.01930,-0.03186,0.03877,0.05182,-0.00809,-0.00453,0.03137,0.14562
-0.02123,-0.02646,-0.01865,-0.03152,0.03753,0.05282,-0.00859,-0.00500,0.02990,0.14561
-0.01997,-0.02630,-0.01890,-0.03193,0.03738,0.05456,-0.00841,-0.00597,0.03044,0.14324
-0.02144,-0.02622,-0.01887,-0.03295,0.03781,0.05299,-0.00771,-0.00544,0.03199,0.14454
-0.02236,-0.02630,-0.01927,-0.03117,0.03749,0.05358,-0.00702,-0.00472,0.03104,0.14671
-0.02300,-0.02635,-0.01963,-0.03024,0.03671,0.05477,-0.00787,-0.00468,0.03098,0.14534
-0.02291,-0.02545,-0.01881,-0.03122,0.03631,0.05277,-0.00747,-0.00480,0.03198,0.14247
-0.02390,-0.02518,-0.01930,-0.03035,0.03703,0.05188,-0.00721,-0.00373,0.03265,0.13978
-0.02447,-0.02444,-0.01981,-0.02940,0.03885,0.05206,-0.00765,-0.00297,0.03403,0.14201
-0.02303,-0.02517,-0.02016,-0.03142,0.03854,0.05248,-0.00771,-0.00384,0.03409,0.14226
-0.02432,-0.02431,-0.01985,-0.03139,0.03758,0.05273,-0.00785,-0.00499,0.03346,0.14486
-0.02534,-0.02460,-0.01873,-0.03206,0.03761,0.05078,-0.00872,-0.00394,0.03444,0.14242
-0.02645,-0.02508,-0.01954,-0.03084,0.03808,0.05208,-0.00905,-0.00340,0.03267,0.13984
-0.02615,-0.02578,-0.01850,-0.03070,0.03979,0.05296,-0.00867,-0.00294,0.03287,0.14161
-0.02739,-0.02611,-0.01908,-0.03220,0.03987,0.05173,-0.00872,-0.00376,0.03338,0.14296
-0.02871,-0.02633,-0.01933,-0.03048,0.03814,0.05228,-0.00818,-0.00490,0.03372,0.14113
-0.02752,-0.02589,-0.02038,-0.02849,0.03893,0.05063,-0.00822,-0.00440,0.03410,0.14287
-0.02889,-0.02522,-0.01954,-0.02982,0.03990,0.05201,-0.00850,-0.00375,0.03385,0.14256
-0.02855,-0.02507,-0.01998,-0.03103,0.03928,0.05218,-0.00882,-0.00303,0.03510,0.14157
-0.02966,-0.02559,-0.02103,-0.02996,0.03825,0.05387,-0.00875,-0.00234,0.03340,0.14274
-0.02854,-0.02638,-0.02009,-0.02819,0.03834,0.05433,-0.00945,-0.00199,0.03431,0.14284
-0.02835,-0.02731,-0.02085,-0.02645,0.03785,0.05618,-0.00897,-0.00088,0.03474,0.14232
-0.02866,-0.02715,-0.02137,-0.02809,0.03694,0.05614,-0.00849,-0.00024,0.03386,0.14443
-0.02742,-0.02727,-0.02217,-0.02854,0.03680,0.05661,-0.00791,-0.00004,0.03354,0.14741
-0.02667,-0.02781,-0.02343,-0.02753,0.03643,0.05675,-0.00742,0.00013,0.03391,0.14703
-0.02694,-0.02715,-0.02310,-0.02807,0.03831,0.05481,-0.00687,0.00094,0.03211,0.14957
-0.02831,-0.02809,-0.02190,-0.02690,0.03951,0.05469,-0.00667,0.00105,0.03274,0.14844
-0.02846,-0.02825,-0.02258,-0.02544,0.03967,0.05423,-0.00587,0.00179,0.03110,0.15140
-0.02744,-0.02770,-0.02246,-0.02692,0.04100,0.05610,-0.00513,0.00184,0.02993,0.15303
-0.02857,-0.02740,-0.02287,-0.02500,0.03920,0.05568,-0.00601,0.00111,0.02808,0.15477
-0.02999,-0.02737,-0.02399,-0.02620,0.03764,0.05588,-0.00560,0.00079,0.02990,0.15621
-0.02872,-0.02647,-0.02375,-0.02765,0.03721,0.05773,-0.00491,0.00111,0.02978,0.15327
-0.02757,-0.02576,-0.02393,-0.02580,0.03847,0.05931,-0.00556,0.00108,0.02896,0.15578
-0.02709,-0.02629,-0.02282,-0.02753,0.03953,0.06115,-0.00547,0.00053,0.02869,0.15369
-0.02711,-0.02700,-0.02216,-0.02632,0.03958,0.06166,-0.00496,0.00074,0.02848,0.15566
-0.02658,-0.02731,-0.02345,-0.02630,0.04103,0.06044,-0.00422,0.00091,0.02761,0.15580
-0.02602,-0.02723,-0.02363,-0.02609,0.04224,0.06056,-0.00502,0.00088,0.02743,0.15438
-0.02545,-0.02681,-0.02418,-0.02771,0.04150,0.06203,-0.00529,0.00139,0.02666,0.15670
-0.02468,-0.02709,-0.02406,-0.02625,0.04007,0.06058,-0.00611,0.00041,0.02706,0.15761
-0.02411,-0.02745,-0.02358,-0.02617,0.04051,0.06077,-0.00665,-0.00025,0.02713,0.15626
-0.02550,-0.02721,-0.02477,-0.02564,0.03989,0.05875,-0.00600,0.00019,0.02890,0.15725
-0.02690,-0.02740,-0.02567,-0.02745,0.03981,0.05984,-0.00672,-0.00071,0.03064,0.15582
-0.02615,-0.02824,-0.02691,-0.02559,0.04056,0.05955,-0.00762,-0.00013,0.03205,0.15536
-0.02568,-0.02792,-0.02775,-0.02455,0.04190,0.05769,-0.00772,-0.00060,0.03216,0.15801
-0.02520,-0.02836,-0.02745,-0.02302,0.04139,0.05817,-0.00845,-0.00018,0.03151,0.16053
-0.02480,-0.02815,-0.02645,-0.02365,0.04218,0.05778,-0.00919,-0.00003,0.03116,0.15941
-0.02455,-0.02808,-0.02741,-0.02350,0.04093,0.05617,-0.00986,-0.00078,0.03255,0.16207
-0.02559,-0.02752,-0.02689,-0.02498,0.04088,0.05680,-0.00902,-0.00054,0.03165,0.16085
-0.02498,-0.02691,-0.02733,-0.02343,0.04118,0.05589,-0.00921,0.00008,0.03068,0.16381
-0.02571,-0.02744,-0.02815,-0.02378,0.04008,0.05593,-0.00894,0.00057,0.03189,0.16491
-0.02517,-0.02778,-0.02917,-0.02562,0.03932,0.05761,-0.00903,0.00137,0.03320,0.16395
-0.02427,-0.02720,-0.02862,-0.02395,0.03839,0.05600,-0.00926,0.00172,0.03240,0.16568
-0.02396,-0.02676,-0.02800,-0.02576,0.03995,0.05737,-0.00870,0.00244,0.03266,0.16826
-0.02323,-0.02619,-0.02907,-0.02571,0.03806,0.05634,-0.00914,0.00168,0.03259,0.16602
-0.02304,-0.02551,-0.02865,-0.02756,0.03867,0.05546,-0.00974,0.00066,0.03410,0.16833
-0.02187,-0.02554,-0.02839,-0.02613,0.03831,0.05492,-0.01044,0.00144,0.03473,0.16926
-0.02190,-0.02555,-0.02851,-0.02575,0.03957,0.05372,-0.01126,0.00104,0.03555,0.16947
-0.02217,-0.02641,-0.02960,-0.02396,0.04146,0.05283,-0.01062,0.00178,0.03576,0.16759
-0.02092,-0.02657,-0.02914,-0.02251,0.04091,0.05482,-0.01060,0.00230,0.03602,0.16866
-0.02020,-0.02736,-0.02861,-0.02307,0.04060,0.05669,-0.01062,0.00334,0.03754,0.17072
-0.01970,-0.02740,-0.02852,-0.02239,0.04076,0.05680,-0.01088,0.00392,0.03903,0.17307
-0.02046,-0.02686,-0.02849,-0.02094,0.04052,0.05543,-0.01128,0.00420,0.03813,0.17567
-0.01935,-0.02626,-0.02779,-0.02268,0.04056,0.05639,-0.01135,0.00348,0.03738,0.17705
-0.02035,-0.02641,-0.02908,-0.02169,0.03996,0.05533,-0.01078,0.00264,0.03761,0.17870
-0.02175,-0.02715,-0.02861,-0.02102,0.04179,0.05486,-0.01129,0.00200,0.03913,0.17654
-0.02069,-0.02804,-0.02959,-0.01919,0.04189,0.05340,-0.01141,0.00128,0.03844,0.17593
-0.02047,-0.02836,-0.02978,-0.02037,0.04214,0.05419,-0.01217,0.00110,0.03776,0.17841
-0.01935,-0.02852,-0.03085,-0.02223,0.04362,0.05247,-0.01206,0.00032,0.03717,0.18119
-0.01974,-0.02925,-0.03085,-0.02056,0.04266,0.05164,-0.01265,0.00040,0.03636,0.17821
-0.01880,-0.02926,-0.03115,-0.01901,0.04107,0.05254,-0.01239,0.00132,0.03636,0.17526
-0.02026,-0.03019,-0.03184,-0.01960,0.04079,0.05091,-0.01176,0.00148,0.03490,0.17624
-0.02021,-0.03024,-0.03157,-0.01931,0.04238,0.04948,-0.01249,0.00230,0.03647,0.17715
-0.02056,-0.02940,-0.03118,-0.02129,0.04184,0.04860,-0.01307,0.00195,0.03623,0.17572
-0.01947,-0.02870,-0.03070,-0.01971,0.04196,0.04949,-0.01384,0.00085,0.03536,0.17532
-0.01915,-0.02884,-0.03108,-0.02070,0.04005,0.04783,-0.01306,-0.00003,0.03489,0.17292
-0.02039,-0.02939,-0.03103,-0.02053,0.03819,0.04677,-0.01382,0.00101,0.03569,0.17097
-0.01974,-0.02865,-0.03107,-0.02135,0.03659,0.04503,-0.01321,0.00001,0.03588,0.16898
-0.01853,-0.02879,-0.02987,-0.02232,0.03687,0.04642,-0.01408,-0.00005,0.03642,0.16923
-0.01744,-0.02883,-0.02903,-0.02275,0.03519,0.04759,-0.01442,0.00060,0.03730,0.16949
-0.01702,-0.02801,-0.02962,-0.02255,0.03365,0.04945,-0.01375,0.00120,0.03730,0.17153
-0.01836,-0.02889,-0.02972,-0.02129,0.03414,0.04997,-0.01329,0.00050,0.03773,0.17132
-0.01776,-0.02886,-0.02988,-0.02028,0.03603,0.04821,-0.01283,0.00104,0.03826,0.17409
-0.01764,-0.02827,-0.03052,-0.01832,0.03560,0.04927,-0.01249,0.00024,0.03893,0.17318
-0.01680,-0.02829,-0.03036,-0.01930,0.03495,0.05105,-0.01330,0.00141,0.03914,0.17171
-0.01562,-0.02868,-0.02943,-0.02027,0.03544,0.05118,-0.01372,0.00161,0.04099,0.17247
-0.01630,-0.02848,-0.02828,-0.02086,0.03590,0.05274,-0.01435,0.00076,0.04097,0.17095
-0.01674,-0.02836,-0.02939,-0.02259,0.03745,0.05134,-0.01450,0.00096,0.03996,0.16812
-0.01650,-0.02850,-0.02978,-0.02258,0.03932,0.05237,-0.01373,0.00153,0.03861,0.16519
-0.01526,-0.02822,-0.02948,-0.02178,0.03885,0.05349,-0.01428,0.00265,0.03870,0.16814
-0.01407,-0.02842,-0.02986,-0.02050,0.03828,0.05433,-0.01373,0.00316,0.03716,0.16902
-0.01552,-0.02821,-0.02994,-0.02082,0.03769,0.05312,-0.01462,0.00371,0.03653,0.16643
-0.01565,-0.02770,-0.03087,-0.02249,0.03587,0.05511,-0.01474,0.00429,0.03676,0.16760
-0.01573,-0.02811,-0.02970,-0.02208,0.03690,0.05311,-0.01405,0.00419,0.03760,0.16729
-0.01630,-0.02756,-0.03087,-0.02284,0.03610,0.05186,-0.01473,0.00338,0.03788,0.16935
-0.01641,-0.02691,-0.02963,-0.02194,0.03443,0.05200,-0.01443,0.00408,0.03960,0.17009
-0.01661,-0.02605,-0.03071,-0.02364,0.03422,0.05115,-0.01514,0.00353,0.04042,0.17262
-0.01757,-0.02587,-0.02943,-0.02450,0.03467,0.05117,-0.01442,0.00241,0.04163,0.17034
-0.01901,-0.02624,-0.02962,-0.02450,0.03516,0.05166,-0.01384,0.00207,0.04177,0.17143
-0.01788,-0.02652,-0.02950,-0.02493,0.03695,0.05258,-0.01418,0.00309,0.04047,0.16923
-0.01938,-0.02681,-0.02951,-0.02319,0.03792,0.05113,-0.01499,0.00256,0.03964,0.16787
-0.02022,-0.02601,-0.03010,-0.02163,0.03825,0.05225,-0.01548,0.00220,0.04014,0.16844
-0.01928,-0.02524,-0.02928,-0.02240,0.03886,0.05314,-0.01543,0.00187,0.04016,0.17010
-0.01838,-0.02577,-0.03021,-0.02084,0.03734,0.05207,-0.01512,0.00141,0.04024,0.17180
-0.01747,-0.02500,-0.03137,-0.02141,0.03732,0.05238,-0.01564,0.00023,0.04040,0.17161
-0.01748,-0.02432,-0.03085,-0.02166,0.03763,0.05050,-0.01652,0.00012,0.04224,0.17075
-0.01710,-0.02456,-0.03118,-0.02297,0.03940,0.04866,-0.01569,0.00087,0.04349,0.16911
-0.01738,-0.02386,-0.02995,-0.02330,0.03974,0.04932,-0.01478,0.00122,0.04181,0.16799
-0.01718,-0.02387,-0.02906,-0.02242,0.04144,0.04933,-0.01552,0.00035,0.04195,0.16887
-0.01832,-0.02430,-0.02955,-0.02345,0.04327,0.05014,-0.01575,-0.00043,0.04350,0.17040
-0.01762,-0.02516,-0.02866,-0.02389,0.04393,0.05097,-0.01616,-0.00031,0.04291,0.17295
-0.01624,-0.02565,-0.02801,-0.02261,0.04349,0.05132,-0.01617,-0.00008,0.04427,0.17524
-0.01584,-0.02526,-0.02785,-0.02085,0.04397,0.05003,-0.01633,-0.00093,0.04423,0.17673
-0.01595,-0.02540,-0.02802,-0.02039,0.04493,0.05067,-0.01610,-0.00010,0.04275,0.17566
-0.01557,-0.02458,-0.02794,-0.02116,0.04663,0.04871,-0.01628,0.00058,0.04461,0.17400
-0.01678,-0.02425,-0.02668,-0.02284,0.04692,0.05064,-0.01592,-0.00061,0.04323,0.17504
-0.01668,-0.02485,-0.02714,-0.02122,0.04501,0.04956,-0.01518,0.00018,0.04467,0.17574
-0.01543,-0.02523,-0.02736,-0.01954,0.04622,0.05042,-0.01559,-0.00100,0.04459,0.17525
-0.01660,-0.02578,-0.02728,-0.02057,0.04452,0.04995,-0.01497,-0.00068,0.04517,0.17252
-0.01767,-0.02506,-0.02825,-0.02025,0.04539,0.05188,-0.01514,0.00016,0.04531,0.17444
-0.01781,-0.02509,-0.02754,-0.02042,0.04579,0.05193,-0.01519,-0.00087,0.04416,0.17165
-0.01883,-0.02564,-0.02776,-0.01887,0.04620,0.05108,-0.01547,-0.00121,0.04413,0.17295
-0.01970,-0.02575,-0.02842,-0.01692,0.04539,0.05019,-0.01575,-0.00063,0.04468,0.17293
-0.02063,-0.02627,-0.02800,-0.01707,0.04461,0.05104,-0.01610,0.00035,0.04608,0.17200
-0.02026,-0.02569,-0.02683,-0.01618,0.04570,0.05042,-0.01642,0.00060,0.04638,0.17445
-0.02148,-0.02477,-0.02750,-0.01733,0.04721,0.05141,-0.01656,0.00019,0.04695,0.17377
-0.02146,-0.02479,-0.02848,-0.01879,0.04575,0.05163,-0.01676,-0.00001,0.04544,0.17224
-0.02296,-0.02520,-0.02757,-0.02057,0.04603,0.05233,-0.01629,0.00090,0.04468,0.17438
-0.02256,-0.02554,-0.02666,-0.02177,0.04565,0.05308,-0.01617,0.00098,0.04435,0.17233
-0.02287,-0.02581,-0.02585,-0.02347,0.04383,0.05135,-0.01605,0.00211,0.04542,0.17430
-0.02320,-0.02625,-0.02661,-0.02528,0.04477,0.05157,-0.01652,0.00156,0.04480,0.17525
-0.02172,-0.02621,-0.02604,-0.02561,0.04316,0.04997,-0.01743,0.00041,0.04376,0.17499
-0.02289,-0.02632,-0.02575,-0.02730,0.04471,0.05069,-0.01765,0.00004,0.04435,0.17568
-0.02231,-0.02619,-0.02672,-0.02713,0.04327,0.05215,-0.01711,0.00029,0.04519,0.17598
-0.02186,-0.02661,-0.02622,-0.02893,0.04318,0.05212,-0.01659,0.00107,0.04640,0.17480
-0.02244,-0.02652,-0.02543,-0.02715,0.04203,0.05384,-0.01665,0.00184,0.04554,0.17756
-0.02370,-0.02701,-0.02466,-0.02854,0.04054,0.05351,-0.01590,0.00218,0.04518,0.17760
-0.02326,-0.02782,-0.02339,-0.02847,0.04188,0.05172,-0.01530,0.00255,0.04511,0.17837
-0.02325,-0.02859,-0.02389,-0.02738,0.04357,0.05187,-0.01550,0.00209,0.04350,0.17905
-0.02467,-0.02952,-0.02340,-0.02822,0.04463,0.05188,-0.01606,0.00262,0.04490,0.17828
-0.02491,-0.02921,-0.02353,-0.02846,0.04606,0.05034,-0.01647,0.00163,0.04411,0.17634
-0.02367,-0.02863,-0.02477,-0.02849,0.04446,0.05065,-0.01704,0.00265,0.04504,0.17858
-0.02405,-0.02949,-0.02515,-0.02980,0.04430,0.05069,-0.01628,0.00292,0.04550,0.18082
-0.02534,-0.02892,-0.02568,-0.03109,0.04374,0.05082,-0.01641,0.00313,0.04527,0.18149
-0.02469,-0.02864,-0.02614,-0.03065,0.04546,0.05246,-0.01633,0.00202,0.04571,0.18087
-0.02497,-0.02810,-0.02705,-0.03029,0.04395,0.05111,-0.01579,0.00177,0.04457,0.17846
-0.02366,-0.02756,-0.02662,-0.03006,0.04483,0.05075,-0.01639,0.00157,0.04552,0.17880
-0.02323,-0.02756,-0.02533,-0.03080,0.04504,0.05052,-0.01651,0.00036,0.04723,0.18143
-0.02387,-0.02691,-0.02435,-0.03122,0.04683,0.05142,-0.01647,0.00091,0.04704,0.18253
-0.02362,-0.02731,-0.02481,-0.03012,0.04615,0.04978,-0.01634,0.00029,0.04617,0.18386
-0.02474,-0.02761,-0.02588,-0.03059,0.04774,0.05138,-0.01716,-0.00077,0.04512,0.18248
-0.02545,-0.02847,-0.02713,-0.02955,0.04716,0.05298,-0.01733,-0.00162,0.04357,0.18501
-0.02423,-0.02856,-0.02658,-0.03083,0.04636,0.05101,-0.01780,-0.00140,0.04214,0.18409
-0.02315,-0.02831,-0.02569,-0.02977,0.04676,0.04939,-0.01781,-0.00199,0.04170,0.18371
-0.02294,-0.02853,-0.02575,-0.02793,0.04747,0.04975,-0.01821,-0.00220,0.03998,0.18157
-0.02391,-0.02919,-0.02522,-0.02983,0.04588,0.05036,-0.01755,-0.00243,0.04020,0.18138
-0.02505,-0.02853,-0.02494,-0.03012,0.04723,0.05213,-0.01737,-0.00320,0.04200,0.18179
-0.02360,-0.02760,-0.02403,-0.02971,0.04617,0.05146,-0.01780,-0.00421,0.04261,0.18397
-0.02476,-0.02743,-0.02359,-0.03004,0.04482,0.05256,-0.01707,-0.00457,0.04326,0.18413
-0.02561,-0.02793,-0.02295,-0.02840,0.04326,0.05098,-0.01629,-0.00560,0.04225,0.18222
-0.02586,-0.02775,-0.02342,-0.02866,0.04259,0.05184,-0.01581,-0.00672,0.04042,0.17980
-0.02723,-0.02857,-0.02447,-0.03040,0.04196,0.05144,-0.01632,-0.00691,0.04142,0.18036
-0.02582,-0.02896,-0.02513,-0.03035,0.04063,0.05111,-0.01600,-0.00767,0.04042,0.18148
-0.02570,-0.02981,-0.02503,-0.02834,0.03966,0.05190,-0.01652,-0.00715,0.03988,0.17866
-0.02666,-0.02974,-0.02399,-0.02781,0.03988,0.05063,-0.01717,-0.00599,0.03999,0.17737
-0.02542,-0.02961,-0.02363,-0.02639,0.04074,0.05223,-0.01645,-0.00636,0.03853,0.17546
-0.02451,-0.03017,-0.02383,-0.02554,0.03934,0.05416,-0.01714,-0.00561,0.04000,0.17595
-0.02426,-0.03010,-0.02460,-0.02374,0.04024,0.05560,-0.01794,-0.00594,0.03880,0.17847
-0.02319,-0.03007,-0.02484,-0.02287,0.03850,0.05656,-0.01847,-0.00652,0.03878,0.17714
-0.02192,-0.02925,-0.02564,-0.02162,0.03935,0.05678,-0.01855,-0.00760,0.03948,0.17750
-0.02044,-0.02965,-0.02543,-0.02053,0.03939,0.05641,-0.01915,-0.00748,0.04083,0.17829
-0.01916,-0.02882,-0.02461,-0.02217,0.03788,0.05716,-0.01865,-0.00668,0.03993,0.17871
-0.01935,-0.02857,-0.02549,-0.02224,0.03898,0.05709,-0.01781,-0.00557,0.03833,0.18170
-0.02033,-0.02828,-0.02451,-0.02216,0.04034,0.05801,-0.01822,-0.00599,0.03673,0.18305
-0.02053,-0.02748,-0.02368,-0.02173,0.03918,0.05757,-0.01793,-0.00708,0.03506,0.18489
-0.01937,-0.02702,-0.02306,-0.02060,0.04089,0.05688,-0.01873,-0.00780,0.03623,0.18405
-0.01923,-0.02677,-0.02227,-0.02238,0.04137,0.05889,-0.01789,-0.00897,0.03775,0.18623
-0.02034,-0.02664,-0.02103,-0.02212,0.03974,0.06050,-0.01736,-0.00794,0.03783,0.18680
-0.02047,-0.02642,-0.02115,-0.02248,0.04057,0.06231,-0.01654,-0.00851,0.03891,0.18907
-0.02012,-0.02554,-0.02045,-0.02406,0.04057,0.06233,-0.01635,-0.00955,0.03856,0.18658
-0.02151,-0.02490,-0.02174,-0.02515,0.04228,0.06086,-0.01553,-0.00937,0.03929,0.18399
-0.02075,-0.02452,-0.02234,-0.02631,0.04130,0.06063,-0.01506,-0.00913,0.03997,0.18145
-0.02008,-0.02539,-0.02138,-0.02488,0.04003,0.06118,-0.01594,-0.00967,0.03837,0.18056
-0.02071,-0.02477,-0.02010,-0.02351,0.03973,0.06186,-0.01507,-0.00963,0.03653,0.18347
-0.02080,-0.02522,-0.01950,-0.02313,0.03994,0.06071,-0.01419,-0.00861,0.03697,0.18553
-0.02127,-0.02441,-0.01977,-0.02358,0.03828,0.05926,-0.01376,-0.00905,0.03658,0.18694
-0.02124,-0.02421,-0.01925,-0.02309,0.03872,0.05965,-0.01312,-0.00835,0.03769,0.18884
-0.02170,-0.02376,-0.01810,-0.02304,0.03932,0.06128,-0.01312,-0.00876,0.03867,0.18694
-0.02089,-0.02400,-0.01927,-0.02406,0.04048,0.06112,-0.01399,-0.00981,0.03708,0.18772
-0.02051,-0.02400,-0.01919,-0.02487,0.03894,0.06126,-0.01386,-0.01079,0.03763,0.18482
-0.01940,-0.02395,-0.02030,-0.02527,0.04069,0.06296,-0.01297,-0.01085,0.03688,0.18718
-0.01996,-0.02329,-0.02149,-0.02402,0.04200,0.06379,-0.01374,-0.00984,0.03846,0.18500
-0.01951,-0.02315,-0.02190,-0.02223,0.04142,0.06545,-0.01433,-0.01089,0.03692,0.18795
-0.01896,-0.02390,-0.02112,-0.02140,0.04160,0.06558,-0.01369,-0.01127,0.03615,0.19026
-0.01766,-0.02387,-0.02110,-0.01968,0.04226,0.06440,-0.01362,-0.01222,0.03678,0.19256
-0.01647,-0.02350,-0.02006,-0.01795,0.04073,0.06538,-0.01296,-0.01180,0.03859,0.19063
-0.01610,-0.02441,-0.01903,-0.01714,0.04199,0.06508,-0.01263,-0.01084,0.03846,0.18994
-0.01602,-0.02440,-0.02012,-0.01755,0.04353,0.06662,-0.01251,-0.01117,0.03759,0.18855
-0.01678,-0.02382,-0.01990,-0.01895,0.04352,0.06606,-0.01279,-0.01063,0.03668,0.18963
-0.01598,-0.02374,-0.01900,-0.01940,0.04427,0.06678,-0.01257,-0.01167,0.03679,0.18890
-0.01564,-0.02433,-0.01816,-0.01800,0.04585,0.06663,-0.01222,-0.01288,0.03730,0.19114
-0.01690,-0.02362,-0.01917,-0.01893,0.04485,0.06821,-0.01145,-0.01391,0.03673,0.18858
-0.01590,-0.02279,-0.01974,-0.02040,0.04394,0.06781,-0.01233,-0.01484,0.03743,0.18634
-0.01724,-0.02229,-0.01871,-0.02177,0.04537,0.06755,-0.01184,-0.01566,0.03632,0.18653
-0.01853,-0.02317,-0.01855,-0.02008,0.04406,0.06776,-0.01220,-0.01656,0.03788,0.18716
-0.01997,-0.02299,-0.01783,-0.02136,0.04258,0.06885,-0.01137,-0.01760,0.03863,0.18854
-0.01889,-0.02211,-0.01877,-0.02162,0.04448,0.06735,-0.01121,-0.01869,0.03949,0.19143
-0.01785,-0.02225,-0.01792,-0.02362,0.04542,0.06908,-0.01103,-0.01946,0.04060,0.19012
-0.01754,-0.02148,-0.01739,-0.02561,0.04658,0.06947,-0.01104,-0.01981,0.03934,0.18800
-0.01896,-0.02066,-0.01771,-0.02417,0.04828,0.07032,-0.01028,-0.01940,0.04064,0.18686
-0.01864,-0.02123,-0.01734,-0.02270,0.04958,0.07008,-0.01095,-0.01933,0.04142,0.18681
-0.01851,-0.02169,-0.01627,-0.02153,0.05016,0.07048,-0.01136,-0.01822,0.04158,0.18872
-0.01740,-0.02195,-0.01524,-0.02230,0.04827,0.07096,-0.01210,-0.01778,0.04303,0.18965
-0.01854,-0.02148,-0.01454,-0.02180,0.04671,0.07148,-0.01151,-0.01886,0.04150,0.18883
-0.01739,-0.02151,-0.01552,-0.02222,0.04754,0.06946,-0.01224,-0.01954,0.04045,0.18930
-0.01718,-0.02228,-0.01638,-0.02333,0.04713,0.06963,-0.01280,-0.01938,0.03968,0.19018
-0.01575,-0.02150,-0.01759,-0.02434,0.04856,0.07060,-0.01301,-0.01991,0.03786,0.18962
-0.01619,-0.02214,-0.01651,-0.02352,0.04770,0.07215,-0.01302,-0.02031,0.03843,0.18738
-0.01720,-0.02127,-0.01599,-0.02383,0.04758,0.07354,-0.01240,-0.01981,0.03926,0.18913
-0.01872,-0.02071,-0.01515,-0.02572,0.04683,0.07161,-0.01216,-0.01929,0.03786,0.18953
-0.01744,-0.01979,-0.01427,-0.02691,0.04697,0.07201,-0.01278,-0.02012,0.03895,0.18909
-0.01805,-0.01913,-0.01358,-0.02734,0.04760,0.07240,-0.01227,-0.02102,0.03784,0.18978
-0.01663,-0.02003,-0.01257,-0.02697,0.04721,0.07125,-0.01178,-0.02050,0.03618,0.18738
-0.01692,-0.01958,-0.01159,-0.02603,0.04674,0.07118,-0.01205,-0.02054,0.03511,0.18988
-0.01675,-0.01968,-0.01200,-0.02757,0.04715,0.07070,-0.01242,-0.02031,0.03621,0.19002
-0.01778,-0.02029,-0.01184,-0.02717,0.04712,0.07197,-0.01182,-0.02036,0.03687,0.19209
-0.01876,-0.01992,-0.01160,-0.02869,0.04665,0.07337,-0.01155,-0.02059,0.03788,0.19051
-0.02004,-0.02072,-0.01222,-0.02900,0.04608,0.07190,-0.01099,-0.02017,0.03723,0.19189
-0.01922,-0.02014,-0.01235,-0.03045,0.04497,0.07322,-0.01040,-0.02087,0.03625,0.19109
